"1";"3dd13";"https://github.com/twbs/bootstrap/pull/21076"
"1";"a-moses";"https://github.com/twbs/bootstrap/pull/17803"
"1";"abvalentine";"https://github.com/twbs/bootstrap/pull/21046"
"1";"adammacias";"https://github.com/twbs/bootstrap/pull/20673"
"1";"akai";"https://github.com/twbs/bootstrap/pull/19932"
"1";"akamch";"https://github.com/twbs/bootstrap/pull/20694"
"1";"alanmoo";"https://github.com/twbs/bootstrap/pull/20963"
"1";"alberto";"https://github.com/twbs/bootstrap/pull/19308"
"2";"alberto";"https://github.com/twbs/bootstrap/pull/18904"
"3";"alberto";"https://github.com/twbs/bootstrap/pull/17808"
"4";"alberto";"https://github.com/twbs/bootstrap/pull/17707"
"1";"alcalyn";"https://github.com/twbs/bootstrap/pull/19817"
"1";"AlexNeises";"https://github.com/twbs/bootstrap/pull/22102"
"1";"aliceyoung9";"https://github.com/twbs/bootstrap/pull/21484"
"2";"aliceyoung9";"https://github.com/twbs/bootstrap/pull/20328"
"1";"allanchau";"https://github.com/twbs/bootstrap/pull/20413"
"1";"almirsarajcic";"https://github.com/twbs/bootstrap/pull/18089"
"1";"ameya-pandilwar";"https://github.com/twbs/bootstrap/pull/19337"
"2";"ameya-pandilwar";"https://github.com/twbs/bootstrap/pull/19157"
"1";"amygori";"https://github.com/twbs/bootstrap/pull/21664"
"1";"anantoghosh";"https://github.com/twbs/bootstrap/pull/20282"
"2";"anantoghosh";"https://github.com/twbs/bootstrap/pull/20246"
"1";"AndersMad";"https://github.com/twbs/bootstrap/pull/18093"
"1";"AndersSahlin";"https://github.com/twbs/bootstrap/pull/18844"
"1";"audionerd";"https://github.com/twbs/bootstrap/pull/17804"
"1";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22233"
"2";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22218"
"3";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22213"
"4";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22168"
"5";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22167"
"6";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22078"
"7";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22066"
"8";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22047"
"9";"bardiharborow";"https://github.com/twbs/bootstrap/pull/22039"
"10";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21918"
"11";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21816"
"12";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21591"
"13";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21558"
"14";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21544"
"15";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21543"
"16";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21489"
"17";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21480"
"18";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21430"
"19";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21420"
"20";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21414"
"21";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21404"
"22";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21393"
"23";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21374"
"24";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21356"
"25";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21288"
"26";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21283"
"27";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21282"
"28";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21228"
"29";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21227"
"30";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21141"
"31";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21140"
"32";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21133"
"33";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21122"
"34";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21121"
"35";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21108"
"36";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21099"
"37";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21049"
"38";"bardiharborow";"https://github.com/twbs/bootstrap/pull/21005"
"39";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20966"
"40";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20947"
"41";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20915"
"42";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20890"
"43";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20876"
"44";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20816"
"45";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20562"
"46";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20557"
"47";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20555"
"48";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20476"
"49";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20446"
"50";"bardiharborow";"https://github.com/twbs/bootstrap/pull/20428"
"1";"bassjobsen";"https://github.com/twbs/bootstrap/pull/20447"
"2";"bassjobsen";"https://github.com/twbs/bootstrap/pull/19851"
"3";"bassjobsen";"https://github.com/twbs/bootstrap/pull/19793"
"4";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18839"
"5";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18741"
"6";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18697"
"7";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18695"
"8";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18560"
"9";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18511"
"10";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18138"
"11";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18135"
"12";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18116"
"13";"bassjobsen";"https://github.com/twbs/bootstrap/pull/18099"
"14";"bassjobsen";"https://github.com/twbs/bootstrap/pull/14921"
"15";"bassjobsen";"https://github.com/twbs/bootstrap/pull/11499"
"16";"bassjobsen";"https://github.com/twbs/bootstrap/pull/8967"
"17";"bassjobsen";"https://github.com/twbs/bootstrap/pull/8454"
"18";"bassjobsen";"https://github.com/twbs/bootstrap/pull/8302"
"1";"beausmith";"https://github.com/twbs/bootstrap/pull/20734"
"1";"bhamodi";"https://github.com/twbs/bootstrap/pull/17880"
"2";"bhamodi";"https://github.com/twbs/bootstrap/pull/17879"
"3";"bhamodi";"https://github.com/twbs/bootstrap/pull/14881"
"1";"biokillos";"https://github.com/twbs/bootstrap/pull/17708"
"1";"bkdotcom";"https://github.com/twbs/bootstrap/pull/20995"
"1";"califrench";"https://github.com/twbs/bootstrap/pull/20475"
"1";"calvinf";"https://github.com/twbs/bootstrap/pull/18913"
"1";"cfleschhut";"https://github.com/twbs/bootstrap/pull/19389"
"1";"chrisbell08";"https://github.com/twbs/bootstrap/pull/17939"
"2";"chrisbell08";"https://github.com/twbs/bootstrap/pull/17733"
"3";"chrisbell08";"https://github.com/twbs/bootstrap/pull/17063"
"1";"coliff";"https://github.com/twbs/bootstrap/pull/21648"
"2";"coliff";"https://github.com/twbs/bootstrap/pull/21617"
"3";"coliff";"https://github.com/twbs/bootstrap/pull/21306"
"4";"coliff";"https://github.com/twbs/bootstrap/pull/20945"
"5";"coliff";"https://github.com/twbs/bootstrap/pull/17139"
"6";"coliff";"https://github.com/twbs/bootstrap/pull/15898"
"7";"coliff";"https://github.com/twbs/bootstrap/pull/15678"
"8";"coliff";"https://github.com/twbs/bootstrap/pull/12321"
"9";"coliff";"https://github.com/twbs/bootstrap/pull/10366"
"10";"coliff";"https://github.com/twbs/bootstrap/pull/10249"
"11";"coliff";"https://github.com/twbs/bootstrap/pull/9973"
"12";"coliff";"https://github.com/twbs/bootstrap/pull/9598"
"13";"coliff";"https://github.com/twbs/bootstrap/pull/4289"
"1";"coorasse";"https://github.com/twbs/bootstrap/pull/20795"
"1";"Corbzilla";"https://github.com/twbs/bootstrap/pull/17467"
"1";"cortopy";"https://github.com/twbs/bootstrap/pull/20441"
"1";"cquanu";"https://github.com/twbs/bootstrap/pull/21491"
"1";"CrispyBacon12";"https://github.com/twbs/bootstrap/pull/18888"
"1";"croaky";"https://github.com/twbs/bootstrap/pull/17769"
"1";"cssmonkey";"https://github.com/twbs/bootstrap/pull/18908"
"1";"cvrebert";"https://github.com/twbs/bootstrap/pull/18736"
"2";"cvrebert";"https://github.com/twbs/bootstrap/pull/18682"
"3";"cvrebert";"https://github.com/twbs/bootstrap/pull/18677"
"4";"cvrebert";"https://github.com/twbs/bootstrap/pull/18670"
"5";"cvrebert";"https://github.com/twbs/bootstrap/pull/18669"
"6";"cvrebert";"https://github.com/twbs/bootstrap/pull/18668"
"7";"cvrebert";"https://github.com/twbs/bootstrap/pull/18667"
"8";"cvrebert";"https://github.com/twbs/bootstrap/pull/18666"
"9";"cvrebert";"https://github.com/twbs/bootstrap/pull/18657"
"10";"cvrebert";"https://github.com/twbs/bootstrap/pull/18656"
"11";"cvrebert";"https://github.com/twbs/bootstrap/pull/18655"
"12";"cvrebert";"https://github.com/twbs/bootstrap/pull/18639"
"13";"cvrebert";"https://github.com/twbs/bootstrap/pull/18638"
"14";"cvrebert";"https://github.com/twbs/bootstrap/pull/18624"
"15";"cvrebert";"https://github.com/twbs/bootstrap/pull/18622"
"16";"cvrebert";"https://github.com/twbs/bootstrap/pull/18616"
"17";"cvrebert";"https://github.com/twbs/bootstrap/pull/18597"
"18";"cvrebert";"https://github.com/twbs/bootstrap/pull/18593"
"19";"cvrebert";"https://github.com/twbs/bootstrap/pull/18561"
"20";"cvrebert";"https://github.com/twbs/bootstrap/pull/18537"
"21";"cvrebert";"https://github.com/twbs/bootstrap/pull/18536"
"22";"cvrebert";"https://github.com/twbs/bootstrap/pull/18533"
"23";"cvrebert";"https://github.com/twbs/bootstrap/pull/18530"
"24";"cvrebert";"https://github.com/twbs/bootstrap/pull/18514"
"25";"cvrebert";"https://github.com/twbs/bootstrap/pull/18474"
"26";"cvrebert";"https://github.com/twbs/bootstrap/pull/18473"
"27";"cvrebert";"https://github.com/twbs/bootstrap/pull/18472"
"28";"cvrebert";"https://github.com/twbs/bootstrap/pull/18469"
"29";"cvrebert";"https://github.com/twbs/bootstrap/pull/18466"
"30";"cvrebert";"https://github.com/twbs/bootstrap/pull/18464"
"31";"cvrebert";"https://github.com/twbs/bootstrap/pull/18463"
"32";"cvrebert";"https://github.com/twbs/bootstrap/pull/18460"
"33";"cvrebert";"https://github.com/twbs/bootstrap/pull/18455"
"34";"cvrebert";"https://github.com/twbs/bootstrap/pull/18453"
"35";"cvrebert";"https://github.com/twbs/bootstrap/pull/18452"
"36";"cvrebert";"https://github.com/twbs/bootstrap/pull/18451"
"37";"cvrebert";"https://github.com/twbs/bootstrap/pull/18450"
"38";"cvrebert";"https://github.com/twbs/bootstrap/pull/18448"
