"damianszczepanik";1;"2717";0;0;1;13;136;24;16;2;0;NA;NA;NA;NA
"batmat";1;"2716";2;0;1;1;1;1;1;6;28;0;1;41;20.5
"daspilker";1;"2715";10;0;1;1;1;1;35;5;2;1;4;171;14
"daniel-beck";1;"2714";0;0;1;1;8;13;1;8;0;NA;NA;NA;NA
"daniel-beck";1;"2713";0;0;1;1;2;2;1;8;2;NA;NA;NA;NA
"daniel-beck";1;"2712";1;0;1;6;27;2;2;6;0;NA;1;43;43
"ydubreuil";1;"2711";12;15;5;2;26;9;66;6;95;1;6;286;17.5
"fjcapdevila";1;"2710";1;0;1;1;1;1;0;2;0;NA;1;3;3
"oleg-nenashev";1;"2709";2;0;1;1;3;2;4;9;49;1;2;45;22.5
"KostyaSha";1;"2708";5;0;1;1;0;1;3;5;24;0;3;90;12
"KostyaSha";1;"2707";4;2;1;1;5;4;1;9;47;0;2;51;11
"damianszczepanik";1;"2706";1;1;1;22;327;25;6;2;0;NA;1;4;4
"rtyler";1;"2704";1;0;1;1;2;2;2;12;0;NA;1;6;6
"olivergondza";1;"2703";0;5;1;1;10;7;4;7;17;NA;NA;NA;NA
"rtyler";1;"2702";2;0;1;9;17;17;3;11;13;0;2;93;46.5
"csiden";1;"2701";14;1;2;1;16;2;3;9;442;0;4;283;19.5
"rtyler";1;"2700";5;0;1;9;10;10;13;13;50;1.5;4;132;18
"rtyler";1;"2699";3;0;1;1;1;1;4;9;25;0;2;27;8
"slide";1;"2698";10;18;3;1;61;27;1;3;44;0;3;268;16.5
"jglick";1;"2697";17;0;1;1;1;1;10;6;3;0.5;8;418;22
"daniel-beck";1;"2696";1;1;1;2;52;26;8;8;16;NA;1;2;2
"daniel-beck";1;"2695";10;1;1;1;2;2;6;9;18;0;4;457;20.5
"daniel-beck";1;"2693";0;2;1;1;1;1;28;6;15;NA;NA;NA;NA
"daniel-beck";1;"2692";2;0;1;2;8;4;6;7;128;4;2;11;5.5
"batmat";1;"2690";5;0;1;1;2;1;6;11;30;0.5;3;83;10
"damianszczepanik";1;"2688";1;4;1;12;165;12;1;2;0;NA;1;19;19
"sereinity";1;"2687";5;5;4;1;14;3;8;7;87;1.5;3;80;20
"jordimas";1;"2686";1;0;1;3;3;3;1;4;7;NA;1;1;1
"szpak";1;"2683";23;2;9;3;310;10;69;9;55;0;3;895;20
"samrocketman";1;"2682";12;10;4;17;28;16;14;5;46;1;3;481;18.5
"daniel-beck";1;"2680";10;76;5;15;1140;2;13;6;224;1;2;760;80
"oleg-nenashev";1;"2679";2;0;1;1;1;1;2;7;47;0;1;10;5
"daniel-beck";1;"2677";2;0;1;1;4;5;2;11;33;1;1;9;4.5
"damianszczepanik";1;"2676";0;1;1;20;294;46;3;2;0;NA;NA;NA;NA
"jglick";1;"2674";3;1;1;1;23;15;4;15;102;1;3;54;8
"jglick";1;"2673";1;0;1;1;1;1;5;9;5;NA;1;43;43
"olivergondza";1;"2672";1;0;1;1;0;1;0;8;10;NA;1;1;1
"oleg-nenashev";1;"2671";2;0;1;1;1;1;1;5;75;0;2;19;9.5
"bpedersen2";1;"2668";1;0;1;1;5;5;0;6;16;NA;1;25;25
"oleg-nenashev";1;"2667";1;0;1;1;2;2;1;8;41;NA;1;43;43
"olivergondza";1;"2666";1;0;1;1;1;1;1;7;5;NA;1;3;3
"stephenc";1;"2665";8;14;5;20;377;93;2;10;4;0;4;248;23
"oleg-nenashev";1;"2664";7;0;1;1;18;17;2;10;94;0;4;110;5
"mwinter69";1;"2663";2;9;6;1;41;0;5;4;0;1;2;16;8
"oleg-nenashev";1;"2662";5;0;1;1;1;1;5;10;89;2;3;84;8
"daniel-beck";1;"2661";3;12;1;6;74;42;7;9;69;2;2;11;3
"daniel-beck";1;"2660";4;0;1;1;0;16;3;10;44;1;2;58;13.5
"jglick";1;"2659";5;0;1;2;15;0;2;10;4;0;3;76;2
"kbrowder";1;"2658";5;3;3;1;13;4;7;10;24;1.5;2;174;12
"daniel-beck";1;"2656";5;0;1;3;10;3;3;7;66;0;3;147;15
"KostyaSha";1;"2655";3;0;3;5;177;3;6;4;62;3;1;59;9
"batmat";1;"2654";1;0;1;1;2;1;0;3;21;NA;1;43;43
"oleg-nenashev";1;"2653";6;6;2;2;68;15;4;12;48;0;3;500;59.5
"FarmGeek4Life";1;"2652";0;11;3;1;29;16;16;8;35;NA;NA;NA;NA
"jglick";1;"2651";6;17;9;8;306;59;11;5;142;1;4;87;6
"andrealaura";1;"2650";3;3;4;1;9;2;17;9;10;7.5;2;79;24
"andrealaura";1;"2649";4;0;4;1;2;3;11;11;8;3;3;87;25
"olivergondza";1;"2647";3;0;2;3;159;28;14;3;89;2;2;10;1
"batmat";1;"2646";6;2;1;1;69;13;4;13;30;1;5;78;5
"alvarolobato";1;"2645";12;18;2;4;222;29;20;13;61;1;6;195;10.5
"mawinter69";1;"2644";8;0;1;1;2;0;5;5;4;0;3;156;19.5
"damianszczepanik";1;"2643";5;9;1;56;383;207;23;6;0;4;3;36;3
"jglick";1;"2642";4;0;3;7;48;30;17;8;98;5;2;53;4.5
"oleg-nenashev";1;"2641";6;0;1;1;1;1;7;7;20;0;3;282;23
"damianszczepanik";1;"2640";2;1;1;14;282;23;1;4;0;0;2;65;32.5
"t0r0X";1;"2638";17;9;11;2;33;13;40;13;34;0;6;362;17
"jglick";1;"2637";3;0;1;1;5;36;4;7;63;2.5;2;50;4
"alvarolobato";1;"2636";5;0;1;1;8;1;4;20;2;0;4;99;24
"oleg-nenashev";1;"2635";8;9;4;1;19;1;4;13;204;0;4;142;15
"jglick";1;"2633";13;9;1;2;5;13;6;9;12;0;7;431;34
"damianszczepanik";1;"2632";9;0;1;1;19;6;15;11;66;0.5;4;200;18
"damianszczepanik";1;"2631";1;0;1;6;125;1;1;2;0;NA;1;2;2
"oleg-nenashev";1;"2630";6;4;2;7;47;8;2;11;35;2;4;97;12
"daniel-beck";1;"2629";4;0;1;1;0;1;9;7;9;3;1;35;3.5
"oleg-nenashev";1;"2628";8;0;1;1;1;1;1;8;141;0;5;91;2
"oleg-nenashev";1;"2627";9;0;1;1;1;1;1;11;32;0;7;317;29
"leelavery";1;"2626";1;2;0;0;0;0;1;6;28;NA;1;15;15
"batmat";1;"2625";4;4;1;1;1;0;1;4;3;0;4;85;15
"svanoort";1;"2624";8;11;4;2;64;24;0;10;47;0;7;53;1.5
"oleg-nenashev";1;"2623";3;4;2;1;7;1;0;6;23;0;3;45;1
"jglick";1;"2622";7;0;1;1;1;1;0;4;7;0;4;110;14
"oleg-nenashev";1;"2621";7;2;4;2;143;2;0;8;159;0;5;97;2
"oleg-nenashev";1;"2619";5;0;1;1;1;1;21;6;121;4.5;2;107;22
"oleg-nenashev";1;"2618";1;0;1;1;1;1;1;6;82;NA;1;43;43
"jglick";1;"2612";7;2;4;3;29;0;6;4;3;0;4;121;18
"jglick";1;"2611";5;0;1;1;1;1;0;3;7;0;5;60;1
"oleg-nenashev";1;"2610";4;3;1;3;39;6;1;14;49;0;3;75;15.5
"jglick";1;"2609";2;1;1;2;14;2;3;7;7;2;2;61;30.5
"stephenc";1;"2608";7;24;10;5;305;32;2;12;4;0;4;96;10
"Jimilian";1;"2607";18;9;4;2;96;23;5;7;31;0;5;365;17
"oleg-nenashev";1;"2606";7;0;2;2;2;2;0;9;25;0;5;483;43
"oleg-nenashev";1;"2605";7;0;1;1;1;1;0;8;35;0;4;183;21
"stephenc";1;"2603";13;42;15;19;400;63;46;7;41;1;4;404;34
"stephenc";1;"2602";6;11;5;2;77;4;3;9;6;0;2;174;27.5
"daniel-beck";1;"2598";5;2;2;3;52;0;5;7;60;0;2;245;49
"leelavery";1;"2597";12;0;0;0;0;0;6;6;6;0;7;162;11.5
"jglick";1;"2595";4;2;1;6;14;11;2;5;18;0;3;75;15.5
"scherler";1;"2594";10;11;8;5;43;1;33;13;140;0;4;202;14.5
"vivek";1;"2593";38;0;1;1;1;1;15;5;8;0;7;1386;38.5
"pjanouse";1;"2591";6;23;7;2;142;28;62;11;1;6;2;140;16
"stephenc";1;"2590";23;2;4;4;80;4;7;8;50;0;5;1105;23
"scherler";1;"2586";13;39;12;3;65;4;11;8;26;1;5;147;8
"oleg-nenashev";1;"2585";5;0;1;1;1;1;2;8;73;0;2;80;15
"Jimilian";1;"2584";9;0;1;1;28;21;8;21;21;0;5;507;75
"andresrc";1;"2583";7;0;1;1;2;2;5;4;7;0.5;4;124;11
"jglick";1;"2582";29;24;13;3;210;19;52;3;99;0;7;2042;74
"jglick";1;"2581";5;0;1;1;6;6;4;6;2;0.5;4;79;4
"jglick";1;"2580";3;2;1;2;2;1;1;4;6;0.5;3;45;1
"daniel-beck";1;"2579";2;3;1;1;11;1;3;8;39;1;2;46;23
"daniel-beck";1;"2578";10;2;1;26;35;36;12;7;27;0;2;176;12
"Vlatombe";1;"2577";5;2;2;1;7;4;6;5;11;1;4;90;15
"batmat";1;"2576";13;2;2;59;1358;1319;1;6;106;0;7;215;13
"gusreiber";1;"2575";6;0;1;1;5;0;7;10;20;0;4;78;12
"Vlatombe";1;"2572";3;0;1;1;1;1;1;9;1;0.5;2;7;1
