user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
nijel;2398;2;0;1;1;1;1
nijel;628;1;0;1;1;12;10
nijel;627;7;0;50;139;1448;950
berinhard;634;1;0;1;1;7;0
vkurup;635;1;0;1;1;2;2
JensRantil;638;1;0;1;1;1;1
jorabra;647;1;0;2;1;1;1
MartinLindsay;648;3;0;1;6;83;2
jtiai;7225;2;15;1;2;36;6
jtiai;7221;4;17;1;2;62;0
jtiai;5684;4;0;1;2;15;6
jtiai;5319;8;10;1;6;128;28
jtiai;5160;3;1;1;3;6;1
jtiai;650;1;0;1;1;5;4
chroto;651;1;0;1;1;3;0
vaal-;654;1;0;2;2;8;0
jtillman;680;0;0;12;17;811;309
jtillman;656;1;17;11;13;615;219
jordanmessina;658;0;0;0;0;0;0
federicobond;664;2;0;1;2;3;3
manelclos;667;1;0;0;0;0;0
cag;668;2;0;0;0;0;0
johnraz;671;4;5;1;2;8;3
johnraz;670;8;0;1;1;1;1
dbravender;672;0;0;0;0;0;0
bruth;674;1;0;1;1;12;3
twig;681;1;0;1;1;1;1
cvrebert;683;1;0;0;0;0;0
tiberiuana;833;5;0;0;0;0;0
tiberiuana;685;1;0;0;0;0;0
mateuszf;687;1;0;1;1;1;1
zmsmith;694;1;0;18;25;270;61
zmsmith;693;1;0;1;5;122;10
aalexgabi;699;4;0;0;0;0;0
pricco;1813;1;0;2;4;41;5
pricco;701;3;0;50;142;1383;960
kennknowles;703;2;0;3;2;22;23
jtinfors;705;4;4;0;0;0;0
robvdl;707;0;0;84;2382;79125;106345
fernandogrd;720;1;0;1;1;8;0
mvantellingen;723;1;0;0;0;0;0
mvantellingen;721;1;0;0;0;0;0
cato-;724;4;0;12;33;231;123
jbcurtin;2413;3;0;0;0;0;0
jbcurtin;725;1;0;0;0;0;0
itsallvoodoo;874;4;0;2;2;13;12
itsallvoodoo;727;1;0;1;1;7;9
regebro;729;1;0;0;0;0;0
lucmult;736;4;0;3;2;39;1
dahool;742;0;0;1;3;44;0
dahool;741;0;0;1;3;44;0
dahool;740;1;2;1;3;43;0
reversefold;1055;1;0;1;1;1;1
reversefold;744;4;0;3;2;20;1
yueyoum;745;4;0;2;2;61;5
ziima;6973;2;0;1;2;4;2
ziima;5228;1;1;1;5;71;5
ziima;4977;1;11;1;8;33;103
ziima;4947;0;9;2;5;196;158
ziima;3145;3;4;3;4;189;154
ziima;2687;3;3;1;3;34;2
ziima;1963;2;0;1;16;195;48
ziima;1807;3;8;1;3;32;7
ziima;957;2;0;1;4;40;1
ziima;747;1;0;1;7;69;3
josven;2351;3;0;6;4;52;2
josven;794;3;0;7;3;28;3
josven;753;1;0;3;5;32;3
mehmetakyuz;767;1;2;3;3;42;2
mehmetakyuz;755;0;0;1;3;41;2
gkmngrgn;760;2;2;0;0;0;0
VladimirFilonov;766;1;1;2;4;126;11
dwightgunning;5597;1;2;1;2;4;1
dwightgunning;768;2;0;1;1;3;2
nvandijk;771;1;0;1;1;1;1
dokterbob;838;1;2;1;5;62;14
dokterbob;837;1;0;1;2;6;5
dokterbob;805;5;2;11;18;361;23
dokterbob;773;1;0;1;1;8;3
stefan8;774;1;1;4;3;54;1
jjmurre;776;1;0;1;1;165;0
michi88;779;1;0;1;3;64;0
datagrok;782;1;0;0;0;0;0
datagrok;780;1;0;0;0;0;0
tback;802;0;0;4;12;160;22
tback;784;0;2;2;6;132;21
hernantz;785;1;0;2;2;7;6
marw;788;3;1;1;2;66;1
pmourelle;845;3;3;2;11;12;21
pmourelle;790;4;1;4;1;7;4
ezequielsz;792;1;5;1;5;89;9
slhodson969;793;4;1;2;4;36;13
jmansilla;853;1;0;1;3;24;5
jmansilla;797;1;0;4;4;80;2
haxoza;5658;2;3;1;7;97;28
haxoza;822;1;0;1;2;12;0
haxoza;799;2;0;1;2;31;18
reinout;801;5;18;5;4;243;459
mpessas;3292;1;0;1;1;2;2
mpessas;2149;4;11;13;12;434;43
mpessas;842;0;0;1;1;2;0
mpessas;803;3;0;12;29;559;79
fisadev;806;2;5;7;5;82;2
adamduren;2202;2;0;0;0;0;0
adamduren;810;1;1;0;0;0;0
bpeschier;4360;1;4;1;5;56;6
bpeschier;4353;3;12;1;3;59;0
bpeschier;4321;1;0;1;6;58;45
bpeschier;4275;4;0;1;2;13;2
bpeschier;4272;3;5;2;2;54;30
bpeschier;4259;4;2;1;2;40;1
bpeschier;2343;1;0;2;2;8;3
bpeschier;2340;1;0;1;5;72;2
bpeschier;2274;1;0;1;1;1;1
bpeschier;821;1;0;1;2;20;0
joeribekker;4274;2;3;1;2;31;6
joeribekker;1095;1;8;3;5;50;4
joeribekker;823;1;0;1;1;9;1
benkonrath;4277;9;0;1;5;112;0
benkonrath;827;2;0;1;2;10;0
estebistec;840;2;4;10;11;626;48
jose-lpa;2693;4;8;1;1;134;98
jose-lpa;843;1;0;6;4;47;23
rodrigopmatias;880;2;0;0;0;0;0
rodrigopmatias;844;3;0;0;0;0;0
reecelong;846;0;0;1;1;6;6
kux;4244;2;13;5;6;163;22
kux;3915;3;8;1;6;151;22
kux;3801;2;10;3;6;150;22
kux;2664;2;7;7;5;141;33
kux;1206;5;6;18;23;348;85
kux;852;1;0;2;2;14;1
KristianOellegaard;860;2;0;1;1;1;0
romanalexander;862;2;0;0;0;0;0
atodorov;863;4;0;0;0;0;0
ikks;1623;1;3;4;4;31;9
ikks;868;3;0;1;2;10;1
kmike;869;2;0;2;3;11;5
crackcomm;872;4;0;0;0;0;0
SonOfLilit;875;1;0;1;2;54;46
nvie;878;2;0;2;4;34;7
joshdrake;879;2;0;1;2;4;4
acdha;881;13;3;2;2;57;3
akshar-raaj;883;1;0;1;1;1;1
chsigi;887;1;0;1;3;29;1
naftulikay;2002;1;0;1;1;1;0
naftulikay;898;2;1;1;2;13;0
thedrow;5004;6;0;3;4;112;11
thedrow;899;1;0;5;2;288;191
woodm1979;921;1;6;0;0;0;0
woodm1979;916;1;0;0;0;0;0
woodm1979;915;1;0;0;0;0;0
carny;918;1;0;1;2;15;0
andrewjesaitis;989;1;0;2;1;9;5
andrewjesaitis;948;1;0;3;3;13;26
andrewjesaitis;919;1;0;1;2;6;1
paulcollinsiii;1597;9;13;1;5;208;22
paulcollinsiii;922;2;11;6;7;110;1
konarkmodi;930;1;0;4;16;88;52
konarkmodi;923;1;0;3;16;91;55
dericcrago;924;1;0;0;0;0;0
czpython;6804;7;1;1;3;16;2
czpython;6704;6;8;6;4;87;14
czpython;925;2;0;2;5;44;17
jgmize;1606;1;0;1;2;5;1
jgmize;928;5;0;23;30;605;204
zalew;932;5;3;2;2;101;100
andrewsg;2575;8;3;1;7;158;27
andrewsg;2329;1;0;1;2;24;5
andrewsg;934;1;0;15;12;212;45
yceruto;2015;2;0;2;1;1;2
yceruto;937;2;0;1;1;2;1
yceruto;936;0;0;1;1;10;0
nossila;940;1;0;1;1;4;15
floppya;949;3;0;2;2;8;3
smishlayev;3379;1;0;1;1;2;4
smishlayev;955;1;0;2;1;29;28
robin-jarry;2311;2;0;1;5;77;3
robin-jarry;959;1;0;12;18;137;75
jonashaag;5408;1;0;1;1;1;0
jonashaag;5194;4;0;2;1;23;12
jonashaag;960;1;0;1;1;1;0
julyzergcn;965;2;0;1;1;5;2
ferhatelmas;969;1;0;1;1;2;2
askoretskiy;970;0;0;1;1;1;1
ArcTanSusan;6401;5;0;1;6;4;120
ArcTanSusan;6398;5;0;1;1;4;2
ArcTanSusan;6390;1;3;1;3;60;1
ArcTanSusan;1989;3;1;1;1;5;1
ArcTanSusan;1758;4;42;2;4;48;21
ArcTanSusan;1746;3;0;1;2;3;3
ArcTanSusan;1501;1;6;1;2;20;6
ArcTanSusan;1469;1;10;2;5;35;4
ArcTanSusan;1445;1;4;1;2;25;0
ArcTanSusan;1412;1;0;2;3;19;0
ArcTanSusan;1376;1;0;1;2;16;17
ArcTanSusan;1341;2;0;1;1;1;1
ArcTanSusan;1340;5;5;3;2;4;4
ArcTanSusan;1339;5;4;12;32;170;64
ArcTanSusan;1337;1;0;3;1;2;1
ArcTanSusan;1319;2;0;2;1;18;1
ArcTanSusan;1318;0;0;1;1;12;13
ArcTanSusan;1314;1;0;15;30;261;133
ArcTanSusan;1297;1;1;1;1;4;0
ArcTanSusan;1012;1;0;1;1;13;0
ArcTanSusan;974;1;0;1;1;22;1
grampajoe;979;2;3;2;2;15;2
glic3rinu;981;1;0;2;2;5;2
benjiec;986;1;4;0;0;0;0
benjiec;982;1;0;0;0;0;0
avelino;983;2;0;3;2;2;2
rikatee;988;1;0;1;1;1;1
willhardy;6651;6;0;1;7;93;5
willhardy;996;1;0;1;2;24;2
noobiept;1001;2;0;1;1;143;0
gnarea;1004;1;0;3;5;177;1
gsavix;1009;1;0;2;2;5;5
arthur-debert;1013;0;0;1;2;2;1
cool-RR;1014;1;0;1;3;64;18
mitzaM;1015;1;0;1;1;1;1
unho;1020;3;4;1;1;6;0
krisys;6497;8;6;1;4;33;2
krisys;6467;1;0;1;3;43;0
krisys;6418;5;0;1;2;6;2
krisys;1023;3;0;2;2;6;0
jstafford-rte;1030;4;0;0;0;0;0
rainytooo;1031;1;0;1;3;1;1
anler;1032;2;0;0;0;0;0
mindsocket;1342;2;0;1;1;6;1
mindsocket;1037;4;2;1;19;530;114
rfleschenberg;5608;2;2;1;1;15;0
rfleschenberg;4876;1;0;1;2;5;2
rfleschenberg;1038;1;0;1;1;1;1
cwallenpoole;1042;1;0;1;1;1;1
noirbizarre;1043;5;0;0;0;0;0
zhenghao1;1046;8;1;1;2;22;1
toastdriven;4509;2;7;1;1;110;7
toastdriven;1061;8;4;7;8;205;0
toastdriven;1059;4;8;3;13;173;66
kriestof;1063;1;0;9;14;158;107
qris;2391;5;1;3;6;30;8
qris;2001;1;2;3;2;35;1
qris;1517;1;19;8;7;41;1
qris;1223;1;0;2;13;310;1
qris;1219;1;0;1;3;23;1
qris;1175;2;3;1;2;42;9
qris;1169;1;0;1;5;75;2
qris;1156;1;0;1;10;79;29
qris;1065;1;4;3;2;24;0
areski;5685;1;0;1;1;1;1
areski;3103;4;0;1;5;29;0
areski;3097;2;7;1;2;36;0
areski;3095;1;0;1;1;1;1
areski;3082;6;8;3;32;171;308
