user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
maxwell92;33654;7;0;1;1;1;0
Rotwang;33734;10;1;2;2;6;2
baizhenhua;33736;5;0;300;822;21790;21191
tejeshdolly;34021;6;0;302;823;21791;21192
axsuul;34355;8;0;1;4;4;4
axsuul;34305;14;2;1;2;2;2
jettyu;34436;5;0;304;825;21804;21195
gg7;34451;5;0;1;1;1;1
choboco;34528;4;0;258;1069;40670;38173
ritchida;35926;3;0;1;1;3;0
ritchida;34853;2;0;297;820;23581;21286
janosi;34928;24;4;1;20;99;8
bogdando;35907;10;0;1;3;127;36
bogdando;35689;17;6;1;1;84;0
bogdando;35525;15;0;1;74;164;29
bogdando;35291;17;3;1;3;46;1
bogdando;35130;3;0;1;1;2;1
zherman0;35295;13;1;1;2;16;0
zherman0;35139;15;0;1;2;5;0
Sn0rt;35174;1;0;1;1;1;0
stepanstipl;35200;10;0;1;1;38;31
khenidak;35394;9;0;8;1;197;0
psiwczak;35470;8;0;1;1;3;0
AlexMioMio;35666;5;0;1;1;3;0
AlexMioMio;35604;6;2;1;1;1;1
pmceachern;35620;2;0;338;1280;69834;40100
camilocot;35709;17;0;2;1;1;1
AndreasRa;35851;5;0;398;801;24490;19062
Daniel-B-Smith;35920;17;0;1;1;1;1
hom7;36428;5;0;544;1407;82654;12252
bondareko;36607;5;0;1;0;0;0
tadovas;36650;12;0;0;0;0;0
tadovas;36645;4;0;0;0;0;0
wardviaene;36894;12;1;1;97;57003;42889
Cusfomer-kubectl;36989;4;0;6;20;37735;37
andyxning;37141;22;2;1;1;11;3
i1573696;37171;3;0;1;1;1;0
jzhoucliqr;37186;10;0;1111;3352;142337;96657
seanchann;37279;5;0;1;1;1;1
sethpollack;37642;7;0;1;1;1;1
daehyeok;37933;20;8;1;16;20;26
quyetnguyen0989;38122;5;0;337;844;22093;21279
johnbelamaric;38408;23;37;5;1;185;0
luojie233;38938;3;0;1;1;1;1
luojie233;38561;3;0;9;8;12;12
luojie233;38560;3;0;8;8;12;12
luojie233;38455;5;0;2;1;1;1
EnergyLiYN;39062;4;0;1;1;2;2
EnergyLiYN;39012;2;0;2;1;20;20
EnergyLiYN;38563;3;0;1;1;2;2
EnergyLiYN;38559;3;0;1;1;1;1
EnergyLiYN;38496;3;0;1;1;1;1
pengqinglan;38499;6;0;1;8;40;40
Dee-pak;38514;5;0;398;801;24490;19062
vic3lord;38704;7;0;1;1;1;1
tomlanyon;38735;6;0;1;1;1;1
sharms;38773;2;0;0;0;0;0
sharms;38737;3;0;0;0;0;0
zhangchungame;38762;7;0;164;248;5890;4097
