user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
AlexKhodaverdian;1495;4;0;1;1;42;0
reduxionist;1501;3;0;0;0;0;0
killerbat00;1514;0;0;0;0;0;0
yecllsl;1522;1;0;1;0;0;0
mbr;1536;8;4;1;1;8;1
bartigor;1542;0;0;0;0;0;0
clementallen;1549;2;0;0;0;0;0
cashaddy;1566;1;0;0;0;0;0
vivekanand1101;1567;2;1;4;2;43;47
dkoleary88;1595;1;0;1;1;1;1
LennartP;1596;13;0;0;0;0;0
inirudebwoy;1598;3;0;2;1;6;0
belanhd;1609;1;0;1;1;1;0
ABaldwinHunter;1613;5;0;0;0;0;0
guyskk;1634;5;1;2;2;41;1
mscalora;1636;1;0;2;5;192;62
2080;1638;0;0;5;5;41;8
yshlodha;1643;16;0;1;3;10;3
yshlodha;1642;3;0;5;3;4;3
rochacbruno;1653;1;0;0;0;0;0
Satender052;1657;2;0;0;0;0;0
daimon99;1659;1;0;2;1;5;4
daimon99;1658;0;0;1;1;4;4
bdbai;1673;2;0;0;0;0;0
felipeorlando;1675;2;0;0;0;0;0
StyXman;1698;4;0;1;1;1;1
erkanay;1711;3;0;1;1;24;0
EricLOsorio;1720;1;0;30;2;36;2
strtw;1722;6;0;3;1;63;0
fourmalin;1724;1;0;5;5;41;8
jacquerie;1729;16;0;1;1;10;1
juice500ml;1738;1;0;1;49;49;49
JiriBalcar;1741;4;0;2;1;3;2
ferstar;1742;7;0;0;0;0;0
kamyarrasta;1745;2;0;3;18;108;87
royopa;1751;2;0;2;2;38;47
ozhishu;1752;1;0;0;0;0;0
devdave;1762;1;0;0;0;0;0
g3wanghc;1797;2;0;0;0;0;0
deelaka;1810;5;0;7;2;30;1
JelteF;1815;5;4;1;2;18;2
a112121788;1819;2;0;0;0;0;0
koallen;1826;3;0;1;1;3;0
mohsenuss91;1839;1;0;1;1;2;3
fizbin;1841;8;0;1;1;2;1
dsully;1849;3;5;1;3;66;98
pingihu;1850;1;1;1;1;6;1
doobeh;1857;3;8;1;2;43;15
dorianpula;1863;11;1;1;1;2;0
alatar-;1871;1;2;1;1;2;16
autoferrit;1873;3;2;1;1;19;0
nland;1885;5;0;1;1;29;0
zkanda;1891;7;0;1;1;1;1
m85091081;1909;1;0;1;1;4;1
shubhamoli;1927;1;0;1;1;7;11
linkcheng;1930;0;0;0;0;0;0
joannejang;1937;1;0;2;2;2;2
tdpsk;1939;2;0;0;0;0;0
smitthakkar96;1940;4;0;1;1;13;0
honsiorovskyi;1946;2;0;1;1;2;1
vkrizan;1960;7;0;1;1;4;3
jiangwwei;1961;0;0;0;0;0;0
teddy-hoo;1963;7;0;1;6;24;0
taion;1977;17;0;1;2;15;2
blancheta;1981;1;0;1;1;2;1
infinite-Joy;2010;5;1;2;1;2;2
aleksihakli;2018;1;0;1;1;1;1
arcruiton;2034;1;0;1;1;1;1
ethan-funny;2040;1;0;0;0;0;0
sherrycherish;2060;5;2;5;2;2;2
LiraNuna;2066;3;0;0;0;0;0
rodavoce;2069;0;0;76;12;2323;0
VishvajitP;2095;2;0;4;1;2;0
VishvajitP;2094;2;0;1;1;1;1
lautomator;2102;1;3;1;1;23;17
elahmo;2104;4;0;1;1;1;1
pawl;2133;5;0;2;4;20;4
puiterwijk;2134;1;0;1;1;5;2
marcanuy;2136;1;0;1;1;2;2
andriisoldatenko;2146;4;2;1;4;8;1
kamyarg;2147;2;0;0;0;0;0
fengyc;2157;0;0;0;0;0;0
mitchjacksontech;2187;5;0;1;1;1;1
sonuagarwal1008;2192;6;0;2414;219;23405;4366
