user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
cgel;2321;8;2;0;0;0;0
petewarden4prs;2664;7;0;2;2;5;2
petewarden4prs;2357;5;0;51;151;8530;723
nmiculinic;2380;7;1;1;1;35;7
nmiculinic;2379;2;0;1;1;4;2
csokyg;2390;4;0;20;50;1417;560
nsthorat;2408;10;0;21;77;5616;994
ByungKeon-Ko;2418;5;0;20;50;1417;560
rongou;2445;1;0;1;10;323;0
vdsilva;2493;1;0;0;0;0;0
sun9700;2569;16;0;2;2;15;13
ThomasWollmann;2579;10;0;4;1;20;9
nestle1993;7144;2;0;1;1;7;4
nestle1993;7143;2;0;1;1;7;4
nestle1993;2592;3;0;1;14;573;1
arthurgen;2617;2;0;20;50;1417;560
ericxsun;2666;6;0;2;1;155;0
bogdanteleaga;2691;12;0;3;1;143;0
MarvinTeichmann;2723;29;3;4;3;47;20
amitruf;2725;2;0;13;21;252;174
PhABC;2767;14;0;0;0;0;0
StephenOman;2805;2;0;1;2;2;2
pk449;2822;3;0;17;25;383;222
pumpikano;2847;7;0;2;2;40;0
ilai-deutel;2861;2;0;0;0;0;0
jianbaishi;2879;3;0;20;48;838;646
dmansfield;2881;6;0;1;1;2;2
JiJingYu;2964;2;0;21;50;1417;560
bboydreamer;3019;2;0;46;139;4543;1594
SebastinSanty;3023;2;0;1;1;1;1
markstrefford;3033;2;0;1;1;5;0
victor9204;3040;3;0;46;139;4543;1594
plutoshe;4822;2;0;1;59;8702;1
plutoshe;3434;1;0;4;59;8681;5
plutoshe;3060;3;0;2;59;8703;5
wulingdong;3072;2;1;1;1;1;1
rueberger;3141;3;0;1;1;1;1
GenericFox;3142;2;0;0;0;0;0
disneydsy;3153;0;0;6;10;24;18
pennymax;3158;2;0;845;1162;77872;16995
jackmpcollins;3171;2;0;6;10;24;18
yogesh248;3192;3;0;7;11;25;19
vivekjuneja;3219;12;9;3;1;8;1
cbyzju;3223;2;0;1;1;1;0
Mazecreator;8068;2;0;1;0;0;0
Mazecreator;3229;10;0;1;1;47;2
philip-clarke;3236;3;0;1;1;1;1
eplondke;3237;7;0;1;1;3;0
Ugnelis;3328;6;0;0;0;0;0
ccx210;3383;2;0;7;11;25;19
lhlmgr;3414;3;0;1;1;7;0
sushabhardy;3416;3;0;1;1;5;1
parvizp;3417;8;0;1;1;2;0
damienstanton;3542;9;0;4;2;25;25
damienstanton;3530;3;0;217;514;31869;6516
damienstanton;3424;3;0;3;53;19753;8
damienstanton;3419;7;0;1753;3773;207504;53096
sygi;3450;4;0;1;1;1;2
AliMiraftab;3468;2;0;1;1;0;15
moontree;3490;4;0;7;11;25;19
leungchikiissac;3561;2;0;7;11;25;19
autodrive;3570;4;0;1;1;3;3
jackd;3594;12;0;2;1;3;3
m-colombo;3604;17;12;14;3;141;0
h0pbeat;3617;9;0;2;1;1;1
random-forests;3655;13;0;0;0;0;0
random-forests;3653;4;0;0;0;0;0
anair13;3756;14;0;2;3;478;0
Russell91;3780;11;0;1;1;755;0
Travis42;3804;5;0;1;1;10;10
abhinavrai44;3823;2;0;12;2;21;1
goldcaddy77;3865;3;7;2;13;34;34
ShahShadow;3910;3;0;18;38;2770;864
fabianschilling;4014;13;0;0;0;0;0
yzqcjdtc;4017;2;0;15;9;981;0
zuch77;4037;2;0;24;79;3639;1589
jon-sch;4049;3;0;5;11;706;355
shkr;4433;2;0;1;1;7;0
shkr;4142;20;2;4;1;1;0
eagleflo;4215;3;0;1;1;1;1
RandomForest5a;4241;4;0;47;227;19257;5329
chiphuyen;4254;4;0;1;1;1;1
aaalgo;4258;11;0;1;3;5;1
cyrilfurtado;4292;2;0;7447;4841;656539;195811
aidan-plenert-macdonald;4520;2;0;7;3;363;0
aidan-plenert-macdonald;4305;15;9;5;5;630;0
aidan-plenert-macdonald;4302;8;0;0;0;0;0
florianletsch;4383;6;1;1;1;0;9
fsegouin;4384;6;0;1;1;1;1
aj07;4395;3;0;1;1;1;1
shohad25;4426;10;0;1;3;3;3
NickYi1990;4484;7;0;1;1;1;1
esc;4511;4;0;1;1;2;0
rowjay;4546;4;0;0;0;0;0
mslovy;4569;5;0;1;1;1;1
pfaucon;4608;9;0;0;0;0;0
ziliwang;4630;4;0;1;1;7;11
badesairam;4634;4;0;1;3;3;3
yli192;4670;4;0;1;3;3;3
mazinbokhari;4719;3;0;1;1;1;1
haleuh;4731;2;0;0;0;0;0
milanka22;4839;3;0;5;12;394;60
elviswf;4843;12;16;9;1;30;2
esBeee;4864;5;0;1;4;38;24
badman1111;4869;3;0;10;13;27;21
pooorman;4941;5;0;1;1;1;1
dmathewwws;4947;9;3;1;1;7;5
frankfqchen;5025;7;0;1;6;9;9
frankfqchen;4958;4;0;1;1;1;1
frankfqchen;4956;7;0;1;1;1;1
frankfqchen;4955;5;0;1;1;1;1
frankfqchen;4954;3;0;1;1;1;1
frankfqchen;4953;3;0;1;1;1;1
frankfqchen;4952;3;0;1;1;4;4
frankfqchen;4951;7;1;1;1;1;1
biomassives;4990;3;0;1;1;2;0
jybaek;5001;7;0;2;2;3;3
DrMarcII;5018;49;13;11;20;11559;0
schmuell;5053;5;0;1;3;1228;0
schmuell;5052;5;0;2;8;131;11
schmuell;5051;7;0;1;25;162;36
ghego;5085;12;0;1;3;3;3
techjogger;5102;4;0;24;43;831;291
nikikilbertus;5148;7;2;4;1;1;1
avalys;5173;3;0;2;1;1;0
eaplatanios;5174;8;0;1;1;2;2
zhenhe168;5178;3;0;16;27;208;102
mingmingyang;5210;3;0;8;7;216;189
vhtrivedi;5226;3;0;19;30;269;134
jungle-cat;6819;23;0;6;3;262;296
jungle-cat;5229;6;0;2;1;27;21
j123123;5233;7;0;1;1;8;3
ggfan;5265;2;0;1;12;1592;22
tegg89;5274;3;0;1;1;1;2
tegg89;5273;5;1;2;5;669;73
wasimshigri;5296;3;0;22;31;280;242
ethancaballero;5325;2;0;1674;2301;170394;75568
fomiciov;5353;5;0;1;1;4;6
hardingpj;5355;3;0;23;36;309;243
Randl;5359;8;0;1;1;1;1
qiaohaijun;5367;4;3;1;1;1;1
Sadmansamee;5384;10;3;0;0;0;0
littlekfc;5395;6;0;1;1;1;1
atom2ueki;5431;4;1;2;1;2;2
fire717;5441;7;0;0;0;0;0
normanyahq;5459;4;0;1;1;1;1
rmcnair;5466;4;0;1;1;1;1
htwong39;5491;3;0;4;9;43;42
neohoon;5556;3;0;6;11;63;62
cartmanatl;5563;3;0;6;11;63;62
leoybkim;5590;4;0;1;1;1;1
kevin-keraudren;5599;7;0;1;2;10;6
felithub;5621;3;0;7;12;64;63
Oneplus;5657;4;0;0;0;0;0
Christopher-Steel;5692;4;0;0;0;0;0
elibixby;5699;6;2;3;8;128;61
roee058;5718;4;0;1;1;2;2
Research2;5814;4;0;1;1;22;22
oliveirabc;5866;3;0;1;1;12;12
Goddard;5874;7;0;1;1;1;1
tangshuran;5889;7;0;1;1;2;1
j-min;5923;1;0;1;0;0;0
drcege;5937;3;1;1;1;1;1
roseyyan;5943;2;2;44;54;1401;1139
rmeertens;6041;3;0;1;1;1;1
rmeertens;5979;5;0;1;2;78;9
vjraman;5992;2;0;1;1;1;1
biolee;6006;4;0;1;1;1;1
Montmorency;6017;4;3;3;1;19;2
bkeyvani;6052;3;0;11;17;183;31
Tiannnxx;6069;4;0;15;16;186;34
boathit;6494;4;0;0;0;0;0
boathit;6077;3;0;0;0;0;0
