user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
ayberkozgur;3280;0;0;1;3;29;12
katrobb;3289;2;0;1;1;4;2
katrobb;3286;3;0;1;1;4;2
upperwal;4101;1;0;1;2;328;696
upperwal;3306;46;0;9;2;335;696
upperwal;3303;0;0;2;1;328;0
mollierobbert;3314;2;0;1;1;15;0
mollierobbert;3313;5;0;3;1;15;0
chuanjunz;3351;0;0;246;181;19631;1821
Serissa;3375;1;0;2;1;5;0
Serissa;3374;2;0;3;1;5;0
Serissa;3371;1;0;1;1;4;0
zhly0;3438;2;0;214;175;19787;1944
majkrzak;3465;7;0;0;0;0;0
wooden-glider;3476;3;0;5;3;2161;0
wooden-glider;3474;1;0;3;8;2234;1365
woozzu;3489;2;0;1;1;2;0
krishnanm86;3496;9;0;4;3;55;86
vkubarev;3526;1;2;1;1;1;3
h4ck3rm1k3;3533;2;0;24;4478;2487;1296792
grady1006;3553;1;1;1;1;1;1
str3iber;3573;1;0;0;0;0;0
formacevt;3577;0;0;345;303;23007;2993
gravesite;3619;1;0;346;304;23010;2996
cbreak-black;3682;4;0;1;1;1;1
fspindle;3692;11;0;3;2;4;1
m4nh;3713;4;0;2;2;708;0
aikrasnov;3720;1;0;1;1;1;1
hziSot;3782;4;0;1;2;36;15
alittlealone;3812;1;0;3;1;13;0
nmoutinho;3822;11;8;12;9;680;0
franzcode;3844;2;0;1;1;1;1
franzcode;3842;0;0;1;1;1;1
mnabaee;3877;0;0;516;397;737504;363346
qingchen;3881;2;0;1;2;17;17
xolodilnik;3968;3;0;0;0;0;0
wizztjh;3980;4;0;1;1;2;0
tucna;3988;2;0;6;12;1005;2
CGAnderson;3995;0;0;1;0;0;0
Stocastico;4039;0;0;2;3;573;161
Stocastico;4038;0;0;647;530;743760;364417
bismoy2013;4044;2;0;1;3;30;0
HHI-VIT-IMC;4046;7;0;1;3;573;161
dbudniko;4060;9;3;5;20;2635;2306
ichaelm;4066;5;0;1;1;0;4
sansuiso;4078;4;0;0;0;0;0
conquestcoding;4080;0;0;20;19;392;175
albertbiber;4098;0;0;1;1;3;1
albertbiber;4097;1;0;1;1;3;0
albertbiber;4096;0;0;1;1;3;0
artzy;4118;0;0;20;19;392;175
jiuerbujie;4120;2;0;13;4;1462;0
frombeijingwithlove;4126;1;0;0;0;0;0
dzhwinter;4131;2;0;1;1;62;0
dzhwinter;4130;0;0;257;212;20412;2298
dzhwinter;4129;0;0;681;535;743519;364422
andresusanto;4144;2;0;1;1;2;2
aphex3k;4165;0;0;1;1;1;1
remioukrat;4177;3;0;4;1;67;181
