user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
amcfague;216;9;0;8;2;65;82
amcfague;215;1;0;1;1;6;2
lcapaldo;219;5;5;2;2;21;2
jpfarias;220;2;0;1;1;20;21
waitman;230;2;4;1;1;24;0
waitman;226;1;0;1;1;16;1
ebroder;1099;9;20;1;10;152;13
ebroder;227;3;0;1;1;4;16
devimplode;244;2;0;2;1;1;2
e-siedler;253;3;0;3;2;32;5
davidagraf;255;1;0;0;0;0;0
davidagraf;254;0;0;0;0;0;0
joshprice;260;5;0;1;1;1;1
hrldcpr;264;2;0;0;0;0;0
kalman5;269;1;0;11;8;159;102
kalman5;266;1;0;10;8;157;102
guilhem;454;5;2;2;1;21;8
guilhem;267;0;0;1;1;17;7
christkv;1004;0;0;39;182;4795;2359
christkv;600;4;0;1;10;1391;4
christkv;571;0;0;1;10;1557;4
christkv;370;2;0;3;1;198;99
christkv;366;1;1;2;1;199;99
christkv;365;1;0;4;3;148;21
christkv;268;0;0;2;2;32;5
RedBeard0531;272;0;0;22;12;290;73
gjmurakami-10gen;277;4;0;1;1;2;2
crumbjp;359;11;0;3;3;26;2
crumbjp;278;2;0;3;3;31;3
Kwasniewski;291;1;0;0;0;0;0
Kwasniewski;286;1;0;0;0;0;0
samuelgmartinez;294;1;0;1;7;246;31
dsch;301;1;0;0;0;0;0
dsch;300;2;0;0;0;0;0
dsch;295;0;0;0;0;0;0
silver-;297;1;0;1;1;6;1
cuppett;298;2;0;0;0;0;0
svenstaro;299;5;0;0;0;0;0
kimuraw;306;1;0;1;2;6;5
RexMorgan;307;8;0;0;0;0;0
bwaldvogel;408;2;0;1;1;8;0
bwaldvogel;392;3;0;4;4;196;24
bwaldvogel;311;1;0;1;1;15;2
pborreli;314;1;0;1;73;98;98
danieltahara;319;2;0;0;0;0;0
glasser;320;2;0;1;2;6;4
abhijit-pawar;440;2;0;1;1;8;4
abhijit-pawar;438;2;0;2;5;22;7
abhijit-pawar;433;3;0;1;1;9;4
abhijit-pawar;428;1;0;1;1;0;1
abhijit-pawar;427;1;0;3;3;22;14
abhijit-pawar;425;3;0;1;1;1;6
abhijit-pawar;423;3;0;1;1;0;1
abhijit-pawar;421;3;0;3;7;67;21
abhijit-pawar;331;1;0;1;2;3;2
sl33nyc;638;8;6;4;5;33;3
sl33nyc;334;1;0;2;3;55;2
dprokoptsev;335;1;0;0;0;0;0
nleite;1083;1;11;2534;7070;767950;172458
nleite;336;4;0;1;3;111;1
gochenzl;339;1;0;0;0;0;0
gochenzl;337;1;0;0;0;0;0
patrikfors;338;2;0;1;1;1;1
Abe149;340;1;0;3;1;35;10
kommit;341;1;0;1;1;3;3
tmtmtm;346;1;0;1;1;1;1
tmtmtm;345;3;0;1;1;1;1
tmtmtm;344;0;0;1;1;1;1
tmtmtm;343;0;0;1;1;2;2
tmtmtm;342;0;0;1;1;2;2
miquella;347;1;0;1;3;14;5
fvetsper;349;2;0;0;0;0;0
alaz;350;1;0;0;0;0;0
MathieuTurcotte;351;3;0;0;0;0;0
marians;361;1;0;0;0;0;0
abdelouahabb;364;4;0;1;1;7;0
abdelouahabb;363;2;0;1;1;1;0
barriesegal;368;1;0;1;1;3;3
barriesegal;367;1;0;1;1;1;1
ashaffer;371;2;0;1;1;1;1
dwight;373;1;0;21;18;556;157
andredefrere;390;1;0;1;1;0;0
andredefrere;376;1;0;1;1;89;0
chipitsine;377;4;0;0;0;0;0
sridharn;383;1;0;1;3;65;6
sridharn;382;4;0;4;11;449;0
sridharn;378;1;0;2;9;394;0
stbenjam;379;1;0;1;1;25;25
allanbank;452;3;0;5;5;386;177
allanbank;442;4;0;3;2;11;3
allanbank;381;3;0;1;3;16;5
ignatz;384;1;0;1;5;12;11
saml;386;1;0;1;1;3;2
chergert;391;1;0;1;1;0;0
thiagooak;393;3;0;1;5;226;0
ajdavis;1089;0;0;1;1;1;0
ajdavis;863;1;0;1;1;1;1
ajdavis;861;1;0;1;1;1;1
ajdavis;859;1;0;1;1;1;1
ajdavis;856;3;0;2;4;258;0
ajdavis;854;2;0;2;2;31;20
ajdavis;848;1;0;1;4;133;0
ajdavis;847;1;0;1;4;133;0
ajdavis;835;2;0;1;1;1;1
ajdavis;639;1;0;3;3;28;11
ajdavis;628;1;0;1;1;9;15
ajdavis;536;1;0;1;2;101;0
ajdavis;535;1;0;1;1;20;0
ajdavis;534;1;0;1;1;0;1
ajdavis;525;1;0;1;1;1;1
ajdavis;517;1;0;1;1;30;0
ajdavis;503;1;0;1;1;1;1
ajdavis;485;1;0;1;2;9;4
ajdavis;484;1;0;1;7;138;74
ajdavis;483;1;0;1;10;312;109
ajdavis;450;1;0;7;8;514;15
ajdavis;402;1;0;1;1;1;3
ajdavis;398;1;0;1;1;25;20
ajdavis;397;1;0;1;2;39;2
ajdavis;396;1;0;1;2;37;1
vasmik;400;1;0;0;0;0;0
rueckstiess;923;2;0;1;1;1;1
rueckstiess;708;2;0;1;1;6;3
rueckstiess;401;1;0;1;2;7;7
nubs;403;5;0;2;3;9;3
KonishchevDmitry;406;5;0;3;4;162;61
KonishchevDmitry;405;1;0;4;10;75;5
cxmcc;473;2;0;1;1;1;1
cxmcc;412;7;0;1;3;32;17
cxmcc;407;5;0;1;1;5;1
base698;409;8;0;6;9;137;4
alexism;411;14;14;1;1;24;4
alexism;410;5;0;1;1;2;2
syntion;413;1;0;1;2;28;38
snebjorn;414;6;0;1;1;10;8
vlajos;415;3;0;7;48;91;91
jcalvinowens;416;3;5;0;0;0;0
xiezhenye;417;2;0;1;3;9;5
fmela;419;4;0;2;1;50;22
saifelse;420;2;0;1;1;2;2
lawcen;422;3;0;1;1;1;1
basak;582;23;0;6;5;103;3
basak;426;2;0;1;1;2;2
rbrito;429;3;0;1;1;3;1
svetlyak40wt;430;14;9;1;4;22;66
DmitryNaumov;431;1;0;86;95;7264;1403
aheck;432;1;0;0;0;0;0
Aricg;439;1;0;1;1;4;3
Aricg;437;1;0;1;1;4;3
Aricg;436;1;0;1;1;4;2
Aricg;435;2;0;1;1;2;2
Aricg;434;0;0;1;1;36;36
idank;443;7;0;1;1;9;2
jsheely;444;2;0;194;207;10951;2890
bjori;1108;1;0;1;3;8;3
bjori;1051;0;0;1;1;1;1
bjori;1006;1;0;1;1;1;1
bjori;773;2;0;1;2;14;2
bjori;772;2;0;1;1;1;1
bjori;445;1;4;1;1;3;1
gianpaj;964;1;0;1;6;171;40
gianpaj;655;1;0;1;3;3;3
gianpaj;449;2;0;1;1;2;2
nickstenning;451;6;0;1;1;9;1
nosqldb;489;1;0;1;1;0;3
nosqldb;453;0;0;290;279;9134;3318
edaniels;470;1;0;1;6;15;20
edaniels;469;1;0;1;5;6;10
edaniels;468;1;0;1;7;33;0
edaniels;466;1;0;1;1;1;1
edaniels;465;0;0;3;2;16;4
edaniels;462;0;0;2;1;15;3
edaniels;461;0;0;1;1;3;5
edaniels;460;1;0;1;1;1;1
edaniels;459;7;5;3;2;54;0
edaniels;458;2;0;1;1;3;1
edaniels;457;1;0;1;1;5;9
i80and;1044;1;0;1;1;1;1
i80and;1005;1;0;1;30;3996;0
i80and;463;1;0;1;2;8;0
msven;464;10;0;1;6;542;63
timn;474;8;0;5;1;73;6
timn;471;10;0;72;152;7907;4510
william-tan;472;2;0;1;1;34;21
mohyt;475;3;0;2;1;2;1
astral303;476;5;0;1;3;67;23
3rf;884;2;0;1;1;1;1
3rf;825;1;0;1;1;1;1
3rf;620;1;0;1;1;10;1
3rf;578;1;0;1;12;454;40
3rf;575;0;0;1;12;473;40
3rf;533;1;0;1;1;17;3
3rf;508;1;0;1;7;145;12
3rf;507;1;0;1;1;1;1
3rf;500;1;0;1;3;15;7
3rf;499;1;0;1;1;13;2
3rf;488;1;0;1;1;9;1
3rf;480;1;0;1;1;2;1
3rf;479;1;0;1;1;4;1
3rf;478;2;0;1;1;8;0
3rf;477;3;0;1;1;1;1
pilliq;494;1;0;1;4;85;1
pilliq;493;1;0;1;4;9;9
pilliq;482;1;0;1;1;1;1
pilliq;481;1;0;1;1;4;3
dribba;486;3;0;2;4;775;0
mikehcox;487;2;0;1;1;6;3
erlichson;800;1;0;1;1;5;1
erlichson;491;1;0;1;1;4;0
visualzhou;649;1;0;2;293;11533;149
visualzhou;647;1;0;1;1;29;17
visualzhou;641;1;0;1;1;8;2
visualzhou;640;2;0;1;1;17;9
visualzhou;634;4;0;1;2;36;0
visualzhou;631;3;2;2;6;205;22
visualzhou;627;1;0;1;1;3;3
visualzhou;531;1;0;1;3;28;2
visualzhou;529;1;0;1;1;3;0
visualzhou;498;1;0;2;1;11;5
visualzhou;492;1;0;2;1;53;22
duanguoxue;524;3;0;0;0;0;0
duanguoxue;497;1;0;0;0;0;0
duanguoxue;496;1;0;0;0;0;0
duanguoxue;495;1;0;0;0;0;0
idning;501;9;0;4;4;73;6
geoghegan;505;2;0;0;0;0;0
mgrundy;506;1;0;1;5;44;0
behackett;870;3;0;1;7;444;1
behackett;510;1;0;1;1;4;4
zuckschwerdt;512;1;0;0;0;0;0
x;515;1;0;0;0;0;0
jpiche;516;3;0;0;0;0;0
alonho;518;2;0;1;3;33;1
FGM;521;3;0;1;1;1;1
nevermindewe;528;3;0;1;1;0;5
shunwen;537;3;0;0;0;0;0
rajatchopra;543;4;0;1;1;4;7
deafgoat;798;1;0;0;0;0;0
deafgoat;659;1;0;0;0;0;0
deafgoat;658;3;0;0;0;0;0
deafgoat;564;1;0;0;0;0;0
deafgoat;546;1;0;0;0;0;0
rps;588;6;0;1;1;1;1
rps;580;3;0;1;3;3;3
rps;549;5;0;1;1;1;2
vkarpov15;777;2;0;0;0;0;0
vkarpov15;669;5;0;0;0;0;0
vkarpov15;642;5;1;0;0;0;0
vkarpov15;592;1;0;0;0;0;0
vkarpov15;554;1;0;0;0;0;0
FrancescaK;589;1;0;1;1;1;1
FrancescaK;560;1;2;1;1;23;1
Krolcom;567;3;2;1;1;16;9
yorkie;569;14;0;2;1;7;0
jaredlwong;570;9;2;1;1;3;3
dbmurphy;688;12;2;2;2;40;0
dbmurphy;572;6;0;5;1;21;0
kgorman;710;2;0;0;0;0;0
kgorman;587;2;0;1;1;336;336
mwhudson;1077;1;0;1;1;4;3
mwhudson;793;6;0;1;2;3;2
mwhudson;672;12;0;1;1;28;0
mwhudson;614;5;0;1;1;7;1
mwhudson;613;5;0;1;1;1;1
mwhudson;612;11;2;1;1;2;2
mwhudson;591;6;0;3;3;17;5
akira-kurogane;898;2;0;1;2;6;12
akira-kurogane;896;2;0;20;116;1300;1002
akira-kurogane;609;2;0;1;5;145;0
akira-kurogane;593;4;0;3;6;2056;1312
ranjaykrishna;594;1;0;1;29;210;180
lissom;991;2;0;1;3;50;26
lissom;656;1;0;1;1;1;1
lissom;623;2;0;1;1;5;5
lissom;597;8;0;2;2;4;0
javacruft;707;1;0;1;1;1;1
javacruft;705;7;0;1;1;1;1
javacruft;602;1;0;1;1;1;1
lufeng1102;615;1;0;1;5;17;8
zhihuiFan;616;5;0;1;3;46;19
hallabro;617;3;0;1;1;4;2
jsbattig;624;0;0;17;7;211;69
jsbattig;622;8;0;25;5;96;5
jsbattig;619;6;0;4;1;6;3
jsbattig;618;16;23;8;1;8;0
GitSullied;621;5;0;1;1;1;1
rohitkn;625;1;0;0;0;0;0
exi;630;3;0;1;1;1;1
arthurdarcet;633;3;0;0;0;0;0
ccstolley;636;8;2;4;5;206;4
NikolausDemmel;637;4;0;1;1;5;0
corentinbaron;769;4;0;7;3;21;1
corentinbaron;766;4;9;3;4;22;3
corentinbaron;735;8;0;3;1;3;0
corentinbaron;653;7;0;1;1;1;1
mpobrien;974;0;0;1;1;149;0
mpobrien;967;2;0;1;1;64;64
mpobrien;963;1;0;1;1;11;1
mpobrien;962;1;0;1;1;7;4
mpobrien;961;1;0;1;1;23;0
mpobrien;959;1;0;1;1;9;8
mpobrien;948;0;0;1;1;2;0
mpobrien;922;1;0;1;2;16;3
mpobrien;913;0;0;1;1;3;1
mpobrien;880;0;0;1;1;2;2
mpobrien;868;0;0;1;5;13;13
mpobrien;841;1;0;1;1;1;1
mpobrien;830;2;0;1;1;3;3
mpobrien;808;1;0;1;1;16;3
mpobrien;803;1;0;1;1;2;2
mpobrien;797;2;0;1;1;3;3
mpobrien;796;1;0;1;1;2;2
mpobrien;654;4;0;1;1;1;1
wilkinson;667;1;0;1;3;3;3
wilkinson;657;6;9;9;6;23;11
qconner;660;1;0;1;1;1;1
santoshbanda;666;6;0;1;16;370;9
santoshbanda;664;2;0;3;4;42;1
santoshbanda;663;0;0;210;1313;16626;40038
kedazo;668;3;0;1;1;8;0
zemoxian;670;3;0;1;1;1;1
myidisnow;671;1;0;273;1370;18541;40421
dcci;733;3;1;0;0;0;0
dcci;679;1;0;0;0;0;0
dcci;678;1;0;0;0;0;0
epirus;680;3;0;0;0;0;0
ultrabug;681;6;0;1;1;1;1
itay;689;4;0;0;0;0;0
henryzhangsta;690;1;0;0;0;0;0
mwhittaker;691;4;0;1;1;0;2
EshaMaharishi;1026;0;0;1;2;4;10
EshaMaharishi;1025;1;0;1;1;4;1
EshaMaharishi;1019;0;0;1;4;30;10
EshaMaharishi;1016;0;0;1;5;0;37
EshaMaharishi;701;3;0;1;4;63;7
EshaMaharishi;693;1;0;1;5;117;82
EshaMaharishi;692;0;0;1;5;117;82
hptabster;926;1;0;1;1;50;5
hptabster;919;1;0;1;1;296;63
hptabster;887;0;0;4;2;1185;0
hptabster;845;1;0;1;1;298;63
hptabster;817;4;0;8;2;222;0
hptabster;810;2;0;1;1;90;0
hptabster;809;2;0;1;1;129;0
hptabster;731;2;0;2;1;55;24
hptabster;721;1;0;2;5;273;15
hptabster;714;3;2;11;1;379;0
hptabster;699;2;0;1;1;12;0
hptabster;697;1;0;1;2;133;43
hptabster;694;5;0;3;2;177;43
depressed-pho;695;3;0;1;3;40;5
x2048;696;5;0;1;1;1;1
scharissis;698;4;0;1;1;1;1
klkvsk;706;3;0;1;1;9;2
ramonfm;711;1;0;1;1;2;2
melissaosullivan;738;1;0;1;3;45;6
melissaosullivan;734;1;0;1;1;23;0
melissaosullivan;712;1;0;2;5;240;22
nitinbhatt;715;1;0;1;1;8;1
justincase;799;1;0;0;0;0;0
justincase;716;4;0;0;0;0;0
Bloodevil;765;4;1;1;1;1;0
Bloodevil;717;5;9;10;2;38;4
amidvidy;969;1;0;1;8;153;39
amidvidy;891;0;0;1;1;3;4
amidvidy;883;1;0;1;1;1;1
amidvidy;866;1;0;1;1;20;10
amidvidy;865;1;0;1;2;12;8
amidvidy;864;1;0;1;1;2;1
amidvidy;862;1;0;1;1;2;0
amidvidy;860;1;0;1;6;38;28
amidvidy;858;5;0;1;1;3;14
amidvidy;792;0;0;1;1;6;1
amidvidy;791;1;0;1;1;4;0
amidvidy;790;1;0;1;2;44;0
amidvidy;784;1;0;1;26;432;283
amidvidy;757;3;0;1;1;16;3
amidvidy;755;2;0;1;1;2;0
amidvidy;754;0;0;1;1;8;1
amidvidy;750;2;0;5;4;452;2
amidvidy;745;0;0;1;1;0;1
amidvidy;736;1;0;3;7;496;235
amidvidy;720;0;0;1;4;391;37
mwmahlberg;723;9;0;1;1;6;0
c0nrad;724;2;0;1;23;668;630
jimoleary;725;2;0;1;2;18;3
AntonioJuliano;728;2;0;1;2;57;3
jedestep;729;2;0;7;11;241;68
jbreams;762;3;0;1;3;52;17
jbreams;746;1;0;1;1;2;2
jbreams;732;3;0;2;1;2;0
mikemaccana;740;4;0;1;1;12;0
tsantero;743;5;0;1;1;3;3
Mickael-van-der-Beek;751;1;0;1;1;407;1
szaydel;753;5;0;1;1;1;1
enanox;756;4;0;1;1;56;0
siying;774;3;0;0;0;0;0
siying;770;10;4;0;0;0;0
siying;767;2;0;0;0;0;0
siying;761;3;0;0;0;0;0
siying;760;6;4;0;0;0;0
siying;758;9;2;0;0;0;0
tonygambone;759;3;0;0;0;0;0
michaelcahill;764;2;0;0;0;0;0
michaelcahill;763;4;0;0;0;0;0
agorrod;771;0;0;0;0;0;0
Michael-karn-ivanov;795;7;3;8;4;96;6
Michael-karn-ivanov;783;4;3;4;2;70;23
Michael-karn-ivanov;780;3;0;1;2;30;1
Michael-karn-ivanov;775;10;0;5;2;16;0
igorcanadi;839;5;2;1;9;60;1
igorcanadi;776;12;6;0;0;0;0
dpercy;821;0;0;1;1;8;6
dpercy;801;1;0;1;1;78;21
dpercy;789;1;0;1;1;7;4
dpercy;781;2;0;1;19;19;0
dpercy;778;1;0;1;2;14;14
Rockyit;779;0;0;1;1;1;0
89berner;782;10;0;3;1;3;3
alvinr;824;1;0;1;2;33;3
alvinr;815;1;0;3;3;176;25
alvinr;785;2;0;1;4;240;79
jfigueroagama;787;4;0;3;1;77;0
jfigueroagama;786;0;0;359;1458;26316;41696
esmet;855;1;0;1;1;5;5
esmet;852;2;5;1;2;11;6
esmet;838;1;0;2;9;23;16
esmet;837;5;0;3;13;35;14
esmet;834;8;0;21;36;4363;5
esmet;829;2;0;1;1;1;1
esmet;828;3;0;2;14;44;28
esmet;827;2;0;1;9;43;38
jeorfevre;831;2;0;23;60;1106;338
caosiyang;840;5;0;1;1;31;12
cswanson310;881;0;0;1;5;253;181
cswanson310;879;0;0;1;2;601;0
cswanson310;867;1;0;1;1;0;4
cswanson310;846;1;0;1;2;25;8
cswanson310;842;1;0;1;4;20;6
TheCrockett;844;4;2;0;0;0;0
TheCrockett;843;0;0;0;0;0;0
stephenwlin;851;3;0;1;1;4;0
kangas;853;0;0;548;572;135631;22
llvtt;857;1;0;1;1;53;0
joprice;869;7;0;1;1;2;2
guoyr;950;2;0;1;1;8;16
guoyr;949;0;2;1;1;9;16
guoyr;872;0;2;1;1;2;0
dalyd;874;1;0;1;1;122;0
alabid;917;0;0;1;5;5;0
alabid;914;1;0;1;5;81;40
alabid;910;1;0;1;1;4;2
alabid;908;1;0;1;4;0;34
alabid;907;1;0;1;2;18;0
alabid;906;1;0;1;7;14;18
alabid;905;0;0;1;4;3;12
alabid;902;1;0;11;113;5556;615
alabid;900;1;0;1;2;0;14
alabid;893;0;0;1;41;104;102
alabid;882;0;0;1;1;3;4
SunBinWang;885;1;0;10000;13117;3408620;72723
spawlows;886;2;0;1;1;2;0
changyy;889;1;0;0;0;0;0
changyy;888;1;0;0;0;0;0
gabrielrussell;890;1;0;1;2;3;3
yanguango;892;3;0;0;0;0;0
agherardi;933;1;0;3;2;26;13
agherardi;925;3;0;1;1;9;1
agherardi;924;2;0;1;3;137;3
agherardi;894;8;9;16;3;136;3
jtyr;895;11;0;0;0;0;0
amaliujia;897;0;0;4;0;0;0
cammellos;899;7;0;0;0;0;0
pracj3am;903;2;0;1;1;2;2
jrbalsano;915;1;0;1;1;4;4
jrbalsano;911;1;0;1;1;2;2
jrbalsano;909;0;0;1;5;92;12
jrbalsano;904;1;0;1;1;1;1
gevorgvoskanyan;942;2;0;12;15;40;21
gevorgvoskanyan;912;9;0;6;18;49;35
HuJingwei;916;1;0;39;106;2737;1563
tgrall;918;3;0;1;1;1;1
xbsura;920;2;0;1;3;45;4
krishnanm86;928;1;0;2;1;12;20
krishnanm86;927;3;0;2;2;11;17
fdoray;929;1;0;0;0;0;0
omron93;1133;6;12;1;2;38;10
omron93;932;1;0;1;1;1;1
randomite;935;2;0;12;2;79;79
mapx;937;2;0;0;0;0;0
raffopazzo;941;2;0;1;1;11;1
kivistein;944;1;0;1;3;25;0
dandv;946;1;0;1;1;17;17
shiyongchang;947;1;0;279;862;164286;11421
adkomyagin;953;0;2;1;1;2;1
adkomyagin;951;0;1;0;0;0;0
lalford;954;3;0;1;1;1;1
dannyfallon;956;2;0;1;3;3;6
netflash;958;3;0;1;4;4;4
devkev;992;2;0;1;2;87;77
devkev;968;1;0;1;2;143;0
devkev;966;0;0;1;2;139;0
devkev;965;0;0;1;4;120;0
coollog;986;0;0;1;1;0;49
coollog;985;0;0;1;1;0;217
coollog;983;0;0;1;1;72;152
coollog;982;0;0;1;2;106;10
coollog;981;0;0;1;2;30;16
coollog;979;0;0;1;4;34;4
coollog;976;0;0;1;6;4;42
coollog;973;0;0;1;3;144;4
coollog;971;0;0;1;3;47;38
coollog;970;0;0;1;2;1;2
jefflee1990710;972;1;0;0;0;0;0
kevinAlbs;1095;1;0;2;31;1125;11
kevinAlbs;980;0;0;1;1;6;2
kevinAlbs;977;0;0;1;1;2;0
kevinAlbs;975;0;0;18;74;2424;539
upendrag;990;2;3;2;1;11;6
upendrag;984;3;0;273;2411;424334;404421
bwzhang;987;0;0;1;2;54;13
kangic;988;2;0;1;60;82;65
j-delaney;1003;0;0;1;2;31;4
j-delaney;1002;0;0;1;2;18;9
j-delaney;1001;0;0;1;1;12;0
j-delaney;999;0;0;1;1;18;4
j-delaney;998;0;0;1;4;4;6
j-delaney;996;0;0;1;2;0;4
j-delaney;994;0;0;1;1;2;2
j-delaney;989;0;0;1;1;36;0
blowhacker;993;4;0;2;2;78;0
dutchakdev;995;16;2;1;1;39;0
adamchel;997;1;0;1;11;997;484
margaretstephenson;1010;0;0;1;1;27;0
margaretstephenson;1008;0;0;1;2;107;13
thecalvinchan;1012;0;0;1;1;5;3
thecalvinchan;1011;0;0;1;1;34;1
thecalvinchan;1009;0;0;1;5;178;66
yhjw88;1023;0;0;1;3;1;4
yhjw88;1022;0;0;1;2;0;13
yhjw88;1021;0;0;1;1;0;1
yhjw88;1020;0;0;1;1;8;3
yhjw88;1018;0;0;1;3;8;3
yhjw88;1017;0;0;1;3;16;0
yhjw88;1015;0;0;1;3;12;0
yhjw88;1014;0;0;1;3;109;28
yhjw88;1013;0;0;1;4;48;14
sr527;1024;0;0;1;1;10;1
judahschvimer;1038;0;0;1;5;239;3
judahschvimer;1036;0;0;1;5;144;11
judahschvimer;1034;0;0;1;5;139;11
judahschvimer;1028;1;0;1;3;0;15
markjreed;1029;2;0;1;1;3;2
meghangill;1031;0;0;1;1;4;4
meghangill;1030;1;0;1;1;1;2
anuphalarnkar;1033;0;0;7;3;21;1
spk;1035;5;0;0;0;0;0
zhoushengjun;1037;1;0;615;2778;591503;426279
pkoro;1041;6;0;2;2;2;2
ssxenon01;1043;1;0;1;1;56;0
kumasento;1046;2;0;1;1;1;1
ReadmeCritic;1047;1;0;0;0;0;0
npanpaliya;1048;3;0;1;1;1;1
buhiirekeneth;1049;0;0;633;2811;591938;429463
yangshangde;1050;0;0;10;13;51;8309
liranms;1052;3;0;1;4;136;45
bartlaarhoven;1054;2;0;1;1;4;0
leo;1055;1;0;0;0;0;0
vkuznet;1057;2;0;1;1;1;0
vkuznet;1056;0;0;1;13;13;13
Soullivaneuh;1059;0;0;1;1;3;1
Soullivaneuh;1058;0;0;1;1;4;0
benjaminmurphy;1113;2;0;2;5;96;132
benjaminmurphy;1098;0;0;1;4;238;27
benjaminmurphy;1080;3;3;1;3;34;30
benjaminmurphy;1063;0;0;1;1;16;10
vladimirgamalian;1064;2;0;0;0;0;0
gef756;1065;0;0;1;1;2;2
megawac;1066;2;0;1;1;3;3
TBoonX;1067;1;0;1;1;4;2
jigfox;1068;7;40;23;3;477;0
zydcom;1100;2;2;1;3;15;2
zydcom;1069;0;0;1;7;196;2
ryoqun;1072;9;0;2;1;4;1
todvora;1073;4;0;1;1;2;2
fjx2000;1075;0;0;450;3511;690869;94618
mbasij1;1076;1;0;263;1591;605820;24283
SunguckLee;1079;4;1;1;1;1;1
SunguckLee;1078;2;0;1;1;12;40
lstwzd;1081;0;0;558;3950;764102;328478
danunafig;1082;1;0;1;5;16;3
iszRoyHunag;1084;2;0;568;3961;764380;328503
joannac-;1085;1;0;1;2;23;8
Huntario;1086;1;0;0;0;0;0
avindra;1087;3;0;0;0;0;0
benmccann;1088;1;0;1;2;34;4
purpleladydragons;1094;3;0;1;1;3;2
voronytskyi;1130;0;0;1;52;332;332
voronytskyi;1097;2;0;1;52;332;332
voronytskyi;1096;0;0;1;0;0;0
Shekeen;1101;9;10;5;3;104;6
drags;1103;1;0;1;1;1;1
nathantypanski;1104;0;0;1;1;18;2
yjhjstz;1107;2;4;1;2;2;7
yjhjstz;1105;0;0;1;2;0;15
shortdudey123;1106;7;0;1;1;7;0
miracleCF;1109;1;0;3;6;246;2
pdinc-oss;1110;3;4;2;1;136;0
amcgregor;1112;4;0;0;0;0;0
jarod;1114;1;0;1;1;1;1
nakulpathak3;1115;1;0;1;2;77;79
cbrady1;1116;1;0;10000;17656;5266546;73462
smartmasks;1117;2;0;882;4478;861353;349298
ZharkovIlia;1118;7;37;4;81;153;162
thebetterjort;1120;1;0;25;57;1199;488
hujinnvshi;1123;0;0;1273;4972;527734;77248
WHUTChenjian;1124;0;0;70;184;5131;1663
kolisergej;1129;1;0;1;1;1;1
kolisergej;1127;2;0;1;4;13;9
kolisergej;1125;0;0;0;0;0;0
gormanb;1139;0;0;1;6;207;43
gormanb;1135;0;0;1;5;147;2
villesau;1137;0;0;1;10157;971599;971761
