user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
fhjbalfoort;467;0;0;0;0;0;0
ryanabrams;500;2;0;0;0;0;0
ryanabrams;499;0;0;0;0;0;0
ryanabrams;495;0;0;0;0;0;0
atourino;497;1;0;1;1;1;1
wildlyinaccurate;896;7;2;0;0;0;0
wildlyinaccurate;539;9;0;0;0;0;0
atasever;540;1;0;0;0;0;0
maikeldaloo;554;1;0;0;0;0;0
reinyjunior;567;0;0;0;0;0;0
mrtimp;586;1;0;1;1;6;2
billortell;610;0;0;255;222;22936;1363
mileswebdesign;632;25;0;2;1;12;3
conradkleinespel;680;3;0;0;0;0;0
vpetrov;708;1;0;0;0;0;0
mdgrech;710;21;0;1;1;4;1
spamoom;1886;1;0;1;1;10;10
spamoom;1791;2;0;1;3;19;11
spamoom;1581;3;0;1;1;17;5
spamoom;1580;2;0;4;2;22;5
spamoom;762;1;0;1;1;5;0
spamoom;761;3;0;1;1;5;0
Medalink;783;4;0;0;0;0;0
axelarge;816;2;0;0;0;0;0
codegefluester;822;0;0;0;0;0;0
Morgon;829;12;0;0;0;0;0
Morgon;828;1;0;0;0;0;0
acogneau;848;10;0;0;0;0;0
acogneau;843;4;3;0;0;0;0
acogneau;835;10;0;0;0;0;0
mike182uk;851;4;0;0;0;0;0
nikkobautista;866;35;0;3;1;12;0
jojovem;2955;1;0;1;0;0;0
jojovem;894;3;0;1;2;118;0
jojovem;869;4;0;6;2;118;0
bluematt;897;8;0;0;0;0;0
joshstrange;908;4;0;1;1;1;1
philipaconrad;921;2;0;0;0;0;0
alv-c;1097;2;3;0;0;0;0
alv-c;942;3;0;0;0;0;0
alv-c;941;4;0;0;0;0;0
lavaeagle;1424;1;0;1;1;3;2
lavaeagle;1205;12;0;2;2;2;1
lavaeagle;1162;2;0;4;8;71;5
lavaeagle;1148;1;0;13;8;257;36
lavaeagle;958;9;0;1;1;12;0
lavaeagle;956;0;0;1;1;1;0
lavaeagle;955;2;0;1;1;12;0
lavaeagle;954;1;0;1;1;1;0
lavaeagle;953;4;0;1;1;4;1
Loby;967;3;0;1;1;6;1
resmo;986;18;2;0;0;0;0
resmo;984;2;0;0;0;0;0
causingeffect;993;0;0;1;6;88;0
pborreli;1000;4;0;1;43;65;65
fernandomantoan;1004;3;0;0;0;0;0
Sporos;1007;2;0;2;3;60;8
douglaslinsmeyer;1030;0;0;0;0;0;0
douglaslinsmeyer;1023;1;0;0;0;0;0
camelCaseD;1034;21;0;0;0;0;0
rwillert;1040;1;0;0;0;0;0
Lechus;1082;4;0;0;0;0;0
Lechus;1076;1;0;0;0;0;0
Lechus;1075;1;0;0;0;0;0
jimdoescode;1080;10;0;0;0;0;0
jimdoescode;1078;3;0;0;0;0;0
pywebdesign;1087;1;0;1;1;2;0
zimt28;1126;8;0;0;0;0;0
zimt28;1125;0;0;0;0;0;0
zimt28;1096;2;0;0;0;0;0
zimt28;1095;0;0;0;0;0;0
frenetic;1110;2;0;0;0;0;0
cinkmedia;1153;3;0;1;1;9;0
cinkmedia;1151;1;0;1;1;9;0
cinkmedia;1122;2;0;2;1;8;0
inkrement;1131;4;0;0;0;0;0
inkrement;1130;0;0;0;0;0;0
half-evil;1139;6;0;1;2;71;3
half-evil;1134;1;0;4;4;194;3
antoniofrignani;1137;1;0;0;0;0;0
weejames;1159;3;0;0;0;0;0
weejames;1149;3;0;0;0;0;0
caneco;1154;4;0;0;0;0;0
frankmayer;1157;0;0;0;0;0;0
marcorivm;3458;4;0;0;0;0;0
marcorivm;1163;5;0;0;0;0;0
mpmont;1185;4;0;0;0;0;0
Geczy;1208;2;0;1;2;9;3
ramon;1215;2;0;0;0;0;0
ramon;1214;1;0;0;0;0;0
matthew-muscat;1246;1;0;1;1;37;1
matthew-muscat;1238;4;0;1;1;36;0
matthew-muscat;1237;6;0;1;1;23;0
salahaa1;1902;1;0;1;3;134;0
salahaa1;1274;1;2;5;3;10;7
salahaa1;1273;0;0;58;35;536;63
salahaa1;1272;0;9;5;3;10;7
salahaa1;1264;0;3;1;1;1;1
AeroCross;1287;6;0;0;0;0;0
mrdejong;1289;1;8;7;3;37;1
Zizaco;1291;5;0;1;2;17;2
vedovelli;1299;4;0;2;2;129;0
jgrossi;1315;2;0;3;2;16;5
paulocarvalhodesign;1319;0;0;0;0;0;0
longilineo;1323;1;0;1;2;123;0
weotch;1774;1;0;1;1;2;2
weotch;1766;6;0;2;1;2;2
weotch;1678;2;0;3;1;2;2
weotch;1668;1;0;1;1;1;2
weotch;1332;11;0;4;1;14;0
wishfoundry;1470;6;0;2;1;3;1
wishfoundry;1469;1;0;1;1;1;1
wishfoundry;1468;1;0;1;1;1;1
wishfoundry;1336;11;0;3;2;48;4
edgarnadal;1339;3;0;0;0;0;0
jhotujec;1364;1;0;0;0;0;0
jhotujec;1340;1;0;0;0;0;0
curana;1342;2;0;0;0;0;0
ramirors;1346;1;0;3;3;129;4
chamby;1358;1;0;1;1;56;1
akhy;1361;6;0;0;0;0;0
raftalks;1372;3;2;5;1;14;3
raftalks;1371;0;0;17;15;87;37
rusdyahmad;1373;3;3;0;0;0;0
tgriesser;1378;2;0;0;0;0;0
palanglung;1395;0;0;0;0;0;0
palanglung;1394;2;0;0;0;0;0
tmnsun;1402;0;0;4;1;3;4
assertchris;3999;8;0;0;0;0;0
assertchris;3985;2;0;0;0;0;0
assertchris;2893;2;0;0;0;0;0
assertchris;2120;3;0;0;0;0;0
assertchris;1418;42;0;0;0;0;0
oleg578;1848;1;0;0;0;0;0
oleg578;1420;1;2;0;0;0;0
experience;1421;14;0;0;0;0;0
makr0;1425;2;0;0;0;0;0
denaje;1433;7;0;3;2;63;3
Dalamar;1557;2;0;2;2;4;4
Dalamar;1555;1;0;2;1;2;2
Dalamar;1442;0;0;7;7;1106;8
clouddueling;1446;1;0;0;0;0;0
ezp;1447;0;0;1;1;15;3
johnstevenson;1448;0;0;2;2;16;5
sahanh;1667;0;0;1;1;55;2
sahanh;1535;4;0;5;3;37;2
sahanh;1452;0;0;1;1;2;1
zackangelo;1459;4;0;3;3;90;14
willmendesneto;1463;4;0;1;1;1;1
willmendesneto;1462;9;0;2;1;1;1
jaceju;1477;5;0;0;0;0;0
josegonzalez;2574;1;0;0;0;0;0
josegonzalez;1482;5;0;0;0;0;0
Jorijn;1486;1;0;0;0;0;0
jchaney01;1490;1;0;12;7;158;8
uyab;1499;1;0;2;1;8;8
martxel;1500;1;0;0;0;0;0
tunght13488;1505;1;0;1;2;123;0
JoelLarson;1507;1;0;1;2;4;4
JoelLarson;1506;1;0;2;3;16;5
marcmascarell;1513;1;0;2;4;246;0
wangsai;1515;1;0;2;2;129;0
maksimize;1516;4;0;1;1;13;0
robbanl;1522;0;0;0;0;0;0
robbanl;1521;3;0;0;0;0;0
paulprimaryk;1540;5;0;1;3;45;4
paulprimaryk;1523;10;0;1;3;1590;1549
corean;1544;1;0;1;2;123;0
blackrosezy;1550;2;1;0;0;0;0
mhaszprunar;1556;1;0;0;0;0;0
signet-planet;1559;1;0;0;0;0;0
rhbecker;1627;9;0;0;0;0;0
rhbecker;1626;1;0;0;0;0;0
GaryJones;1643;2;0;0;0;0;0
WhiteSpace-Strippers;1648;3;0;1;317;19059;19060
jmartinsen;1651;0;0;0;0;0;0
trq;1658;6;0;8;12;18;0
edvinaskrucas;1666;1;0;0;0;0;0
robclancy;1689;2;0;0;0;0;0
andrew13;1975;0;0;1;1;1;1
andrew13;1704;0;0;1;1;2;2
andrew13;1703;0;0;33;469;1514;65189
smallcode;1723;0;0;0;0;0;0
felipers;1726;1;0;1;1;2;2
tplaner;1728;6;0;1;1;3;3
miguelbgouveia;1908;1;0;1;1;3;2
miguelbgouveia;1732;1;0;3;3;61;40
karptonite;1790;1;0;1;1;3;3
karptonite;1748;1;0;1;1;3;3
robbyrice;1753;3;0;0;0;0;0
goldlife;1787;2;0;1;1;2;2
MaartenStaa;1796;5;0;0;0;0;0
samansoft;1797;2;0;0;0;0;0
stredani;1798;3;0;1;1;1;1
gxela;1817;1;0;1;1;1;1
brantmessenger;2214;1;4;3;2;14;9
brantmessenger;1818;1;0;1;1;3;2
Schniz;1826;4;0;0;0;0;0
mexitek;1828;4;0;3;2;15;1
honavarsohaan;1847;1;0;1;1;1;1
mikedfunk;1863;0;0;0;0;0;0
bernsie;2086;23;0;0;0;0;0
bernsie;1874;7;0;0;0;0;0
phoenixg;2035;3;0;1;3;133;0
phoenixg;1881;2;0;1;2;125;0
janka;1884;2;0;0;0;0;0
friveroll;1891;1;0;97;474;1851;65178
up2jj;1892;1;0;0;0;0;0
rvavruch;1894;2;0;1;2;7;2
dirkpostma;1898;1;0;1;1;8;8
kcjpop;1903;1;0;0;0;0;0
BryanHeath;1916;0;0;0;0;0;0
hkusdaryanto;1919;1;0;0;0;0;0
cborgia;1921;1;0;1;13;34;33
schmitter;1923;2;0;0;0;0;0
KaneCohen;1980;0;0;0;0;0;0
KaneCohen;1934;0;0;0;0;0;0
KaneCohen;1933;1;0;0;0;0;0
LorenVS;1945;1;0;1;2;19;3
julien-c;1954;4;0;1;1;2;1
julien-c;1953;1;0;117;472;1765;65190
Xees;1956;1;0;0;0;0;0
agarzon;1990;7;0;0;0;0;0
warrenca;2004;6;0;1;1;1;1
aidai524;2012;2;0;0;0;0;0
ThiagoBueno;2030;1;0;1;1;93;0
ThiagoBueno;2029;1;0;1;1;22;0
ThiagoBueno;2028;1;0;1;1;20;0
anojszewski;2031;2;0;1;3;135;0
dwightwatson;2836;1;0;0;0;0;0
dwightwatson;2038;2;0;0;0;0;0
byordereurope;2039;3;3;0;0;0;0
fitztrev;2056;1;0;1;1;1;1
hettiger;2058;3;0;1;3;135;0
PhiloNL;3023;2;0;0;0;0;0
PhiloNL;3022;0;0;0;0;0;0
PhiloNL;2062;1;0;0;0;0;0
rtablada;2065;6;0;1;1;2;1
tomboruta;2077;4;0;1;1;2;1
kkirsche;2081;7;0;0;0;0;0
kkirsche;2080;2;0;0;0;0;0
bagwaa;2092;2;0;1;1;1;1
bagwaa;2091;2;0;1;1;1;1
sameerkanda;2109;0;0;1;1;2;2
mapb1990;2114;4;0;0;0;0;0
mdwheele;2497;0;0;0;0;0;0
mdwheele;2130;1;0;0;0;0;0
ThomasHenley;2143;4;0;0;0;0;0
chivitli;2155;19;0;1;1;1;0
chivitli;2154;0;0;1;1;1;0
gitetsu;2160;3;1;1;1;2;0
nakp;2162;0;0;0;0;0;0
christophervalles;2166;0;0;1;1;1;0
Itrulia;2179;9;0;0;0;0;0
rskuipers;2183;0;0;0;0;0;0
onigoetz;2218;9;1;0;0;0;0
darrencraig;2219;1;0;0;0;0;0
bart;3616;8;0;1;1;5;24
bart;3098;4;2;2;3;3;2
bart;3097;3;1;1;4;10;2
bart;3096;6;0;186;82;1353;610
bart;2243;3;0;1;1;22;1
pabloleone;2244;2;0;1;3;140;0
rossey;2265;1;0;0;0;0;0
robi50;2272;4;1;0;0;0;0
shrimpwagon;2307;11;0;0;0;0;0
captbrogers;2308;5;0;1;1;10;1
ThomasBS;2319;1;0;1;1;2;2
tpphu;2338;1;0;15;5;81;4
s-e;2354;1;0;1;1;1;3
ronnied;2360;1;0;1;1;1;1
russoedu;2361;2;0;3;2;202;191
fturmel;2364;1;0;0;0;0;0
claar;3359;13;0;1;1;1;1
claar;2368;1;0;1;1;2;2
ahmadsherif;2383;0;0;1;1;1;1
ashour;2397;1;0;3;3;6;1
ideafresh;2419;2;0;1;1;1;1
BastianHofmann;2435;2;0;1;1;1;0
petercoles;3447;4;0;0;0;0;0
petercoles;3446;7;0;0;0;0;0
petercoles;2444;1;0;0;0;0;0
iyoworks;2445;1;0;1;1;1;3
sillylogger;2478;1;0;1;1;1;0
ACTwebDesigns;2484;2;0;1;1;1;0
sdebacker;2487;0;0;1;1;4;4
ykguru;2509;1;0;1;3;10;0
alioygur;3164;12;0;1;1;2;1
alioygur;3141;1;0;1;1;1;1
alioygur;2513;1;0;1;1;1;1
mgsmus;2529;3;0;0;0;0;0
benjaminkohl;2551;3;0;0;0;0;0
reiz;2957;8;0;0;0;0;0
reiz;2566;2;0;0;0;0;0
neverendingo;2583;7;0;1;1;2;0
lofye;2620;0;2;2;2;9;2
zimonline;2650;8;0;1;1;1;0
linusodenring;2660;2;0;0;0;0;0
linusodenring;2659;1;0;0;0;0;0
mavci;2701;3;0;0;0;0;0
ChristopheB;2824;7;0;1;2;33;8
ChristopheB;2770;4;0;1;2;33;8
ChristopheB;2716;2;0;2;1;13;0
tux-world;2963;1;0;60;69;577;333
tux-world;2736;1;0;13;4;15;3
Max13;2748;0;0;0;0;0;0
Gufran;2765;0;0;2;1;15;0
dcarrith;2776;0;0;1;1;2;1
dcarrith;2775;0;0;1;1;10;1
DeadDuck;2821;17;0;1;1;3;1
blacksrc;2825;2;0;0;0;0;0
marcinlawnik;2871;1;0;0;0;0;0
Ivanasaylor;2898;2;0;1;1;4;0
alxy;2900;2;0;1;1;1;1
deathmaster9;2931;2;0;0;0;0;0
reinink;2939;11;0;0;0;0;0
mandado;2946;2;0;1;1;1;1
SebSept;2949;2;0;0;0;0;0
mnishihan;2950;4;0;1;5;8;8
magantisurya;2952;2;0;3;4;22;6
danielczestki;2953;1;0;2;3;20;6
joshhornby;3086;0;0;0;0;0;0
joshhornby;2954;8;0;0;0;0;0
bradberger;2959;2;0;0;0;0;0
martin-rohwedder;2962;7;1;0;0;0;0
martin-rohwedder;2961;4;0;17;29;326;185
stokic;2965;0;0;1;1;1;0
tuvaergun;2966;2;0;10;2365;215782;16
psychonetic;2968;1;0;1;1;1;0
rockymontana;2969;0;0;1;1;2;0
pies;2976;5;0;1;1;2;1
sazoo;3350;0;0;2;0;0;0
sazoo;2978;0;0;1;0;0;0
moolex;2982;2;0;0;0;0;0
deframe;3786;2;0;0;0;0;0
deframe;3642;6;0;0;0;0;0
deframe;2987;3;0;0;0;0;0
deframe;2986;0;0;0;0;0;0
foxted;2992;1;0;0;0;0;0
Grafikart;3007;3;0;1;8;127;19
allella;3008;3;0;0;0;0;0
meetraz;3009;4;0;1;7;86;4
guenthertheilen;3010;21;0;0;0;0;0
AngryDeveloper;3014;4;0;0;0;0;0
tristankenney;3015;1;0;1;1;12;0
NormySan;3024;3;0;1;9;566;46
NormySan;3016;2;0;97;76;1316;578
kelvinj;3017;2;0;0;0;0;0
yuchao86;3025;1;0;100;70;757;517
yilmazerhakan;3027;0;0;100;70;757;517
matiit;3028;3;0;1;6;42;8
metaturso;3029;4;0;0;0;0;0
dulldave;3030;1;0;1;1;1;1
ragingdave;3033;7;0;1;4;60;2
ragingdave;3032;0;0;103;70;757;517
bkuhl;3037;4;0;1;1;4;0
jacobmarshall;3038;4;0;1;1;4;5
eriktisme;3040;2;0;0;0;0;0
flavio-portela;3043;4;0;127;72;884;546
tremby;3199;13;0;1;1;3;0
tremby;3044;4;0;1;3;37;1
pinepain;3049;3;0;0;0;0;0
stephenhowells;3050;1;0;0;0;0;0
buchs-kevin;3053;1;1;2;1;4;3
emmanuelgautier;3450;8;0;0;0;0;0
emmanuelgautier;3172;4;0;0;0;0;0
emmanuelgautier;3168;7;3;0;0;0;0
emmanuelgautier;3054;5;2;0;0;0;0
aik099;3056;6;1;1;1;2;0
sandrosansan;3057;1;0;1;1;21;0
fire015;3058;5;0;0;0;0;0
m1lt0n;3060;2;0;2;1;1;1
mohitmamoria;3063;1;0;1;1;1;0
mrsimonbennett;3064;3;0;1;1;1;0
jakesyl;3067;4;0;1;1;2;2
tymondesigns;3071;1;0;0;0;0;0
byjml;3077;1;0;0;0;0;0
x4vl;3084;0;0;1;1;2;0
WesleyE;3085;2;0;3;2;4;4
devonzara;3119;1;0;0;0;0;0
devonzara;3088;1;0;0;0;0;0
mikield;3094;0;0;186;82;1353;610
troyharvey;3100;5;0;1;3;2;3
justanding;3101;1;0;18;3;19;0
slovenianGooner;3102;0;0;0;0;0;0
graup;3104;2;0;1;1;1;1
yuri-moens;3109;2;1;1;1;2;0
MathieuDoyon;3113;0;0;203;87;1370;823
KluVerKamp;3451;7;0;1;2;2;2
KluVerKamp;3414;3;0;1;1;1;3
KluVerKamp;3115;3;0;1;1;57;0
deweller;3116;4;0;1;1;1;1
montogeek;3117;0;0;1;1;3;3
ceesco53;3121;0;0;2;1;1;1
coolhome;3122;0;0;1;1;15;0
iivanov2;3133;2;0;245;86;1179;769
iivanov2;3123;1;0;236;88;1310;769
spescina;3127;1;0;2;6;101;3
lennynyktyk;3128;1;0;1;6;109;1
timurbakarov;3129;0;0;0;0;0;0
gitname;3137;3;0;1;1;1;1
smhayhan;3139;2;0;1;1;1;1
ertanunver;3142;6;0;1;1;1;1
Jamesking56;3144;3;0;1;1;1;0
jakezatecky;3145;10;0;0;0;0;0
marcvdm;3146;0;0;0;0;0;0
milon;3163;8;0;1;5;14;14
milon;3150;8;3;3;5;14;14
mrofi;3156;0;0;1;1;1;1
SirCumz;3158;0;0;315;114;9183;855
Doncode;3160;0;0;1;1;4;3
mikevrind;3161;1;0;1;1;2;4
varghesejacob;3179;0;0;0;0;0;0
varghesejacob;3170;1;0;0;0;0;0
lorcanfurey;3171;0;0;0;0;0;0
tbleckert;3175;8;0;2;1;12;12
ryanall;3193;2;0;0;0;0;0
ryanall;3180;1;0;0;0;0;0
darryldecode;3217;3;2;0;0;0;0
darryldecode;3181;1;0;0;0;0;0
jna-unikent;3182;0;0;9;8;41;25
yasinkocak;3691;1;0;1;1;1;1
yasinkocak;3494;1;0;1;1;7;0
yasinkocak;3487;4;0;1;1;1;1
yasinkocak;3184;5;0;1;1;1;1
machris;3186;0;0;1;1;1;1
quietwalker;3191;4;2;0;0;0;0
rogue780;3192;0;0;1;1;12;0
chrispecoraro;3220;7;0;1;1;5;0
chrispecoraro;3204;3;0;1;1;3;3
chrispecoraro;3201;0;3;1;1;3;3
chrispecoraro;3195;3;0;1;1;2;3
chrispecoraro;3194;0;5;1;1;4;3
irfanevrens;3206;1;0;0;0;0;0
johnathanmdell;3208;1;20;0;0;0;0
Laurentvw;3214;1;0;0;0;0;0
jonoofficial;3215;4;0;1;1;1;1
mtvs;3230;6;0;1;1;3;3
mtvs;3223;3;0;2;3;61;1
rscafi;3224;0;0;0;0;0;0
marcelodelta;3225;0;0;384;175;15991;1078
clonerworks;3229;0;0;0;0;0;0
lonnylot;3231;1;0;1;5;87;3
antonisgr;3232;1;0;1;1;2;4
freekmurze;3649;8;0;0;0;0;0
freekmurze;3648;2;0;0;0;0;0
freekmurze;3237;1;0;0;0;0;0
croemmich;3238;8;5;1;7;59;59
martiros;3239;8;0;1;1;1;0
HipsterJazzbo;3241;1;0;1;3;6;3
le6o;3337;1;0;1;1;6;2
le6o;3242;3;0;1;1;2;2
michellaurent;3244;1;0;0;0;0;0
deefour;3247;1;0;1;1;2;4
sebastianbarfurth;3248;4;0;1;1;1;1
tvalentius;3249;4;0;1;1;5;5
davidhemphill;3254;10;0;1;4;7;7
lytedev;3256;1;0;1;1;1;1
jotaelesalinas;3263;3;3;0;0;0;0
jotaelesalinas;3259;3;2;0;0;0;0
ChrisReid;3222;5;0;1;1;0;1
ricvelozo;3264;1;0;1;1;5;5
mod3st;3266;1;0;1;1;2;1
rentalhost;3268;1;0;1;1;2;1
sitesense;3272;1;0;1;1;2;2
sitesense;3271;1;0;1;1;8;8
sitesense;3270;3;0;1;1;4;4
RajeebTheGreat;3275;2;0;0;0;0;0
engma;3276;1;0;1;1;1;1
ebar0n;3280;4;0;1;3;148;0
sebdesign;3287;1;0;1;1;11;3
sebdesign;3286;0;0;1;1;9;3
sebdesign;3285;3;0;1;1;9;3
sebdesign;3284;1;0;1;1;9;3
jwdeitch;3288;0;0;2;2;1;1
j42;3289;1;0;0;0;0;0
secnelis;3291;2;0;1;1;193;0
mattrandallbecker;3292;1;1;0;0;0;0
lifesign;3295;1;0;1;1;3;3
Landish;3332;6;0;0;0;0;0
Landish;3296;2;0;0;0;0;0
kirkaracha;3298;1;0;1;4;22;22
jamieshepherd;3299;11;0;1;2;2;1
AlanRezende;3301;1;0;1;1;5;1
madslundholmdk;3305;2;2;0;0;0;0
dashawk;3306;0;0;1;1;2;4
eltonlaice;3307;2;0;0;0;0;0
moleculezz;3308;11;0;1;1;1;0
sorora;3309;2;0;1;1;1;0
maparker21;3310;3;0;2;0;0;0
OzanKurt;3313;9;0;0;0;0;0
OzanKurt;3312;1;0;0;0;0;0
OzanKurt;3311;24;0;0;0;0;0
ruelephant;3316;7;0;0;0;0;0
verheesj;3325;0;0;1;1;1;1
verheesj;3324;3;0;1;106;6986;8191
yangqi;3326;6;0;0;0;0;0
sw-double;3327;4;0;1;1;1;1
ntzm;3331;7;0;0;0;0;0
ntzm;3330;2;0;0;0;0;0
aymenkacem;3333;0;0;1;1;1;1
jenky;3335;1;0;1;2;2;2
jansenfelipe;3336;3;0;1;1;1;0
than;3341;2;0;1;1;2;2
martinlindhe;3342;7;0;0;0;0;0
morilog;3347;2;0;2;2;0;3
proshanto;3424;1;0;1;1;1;1
proshanto;3423;3;0;1;1;3;1
proshanto;3375;2;0;1;1;2;0
proshanto;3349;1;0;1;4;4;4
YossiZeivald;3353;0;0;1;1;1;0
YossiZeivald;3352;1;0;1;1;1;1
maartenbode;3354;0;0;0;0;0;0
enhao;3361;3;0;1;2;3;1
Tjoosten;3362;3;2;1;1;4;1
lukebro;3364;0;0;0;0;0;0
bradmsmith;3367;0;0;0;0;0;0
bradmsmith;3366;1;0;0;0;0;0
dannykopping;3369;3;0;2;1;31;0
shin1x1;3371;2;0;1;1;1;1
cwt137;3386;0;0;1;1;6;0
cwt137;3374;1;0;1;1;6;0
cwt137;3373;5;0;6;3;23;14
markvaneijk;3379;1;0;0;0;0;0
caouecs;3380;2;0;0;0;0;0
codybutz;3382;2;2;0;0;0;0
arrilot;3385;1;0;2;1;31;0
jaschweder;3389;1;0;0;0;0;0
SachinAgarwal1337;3736;2;0;1;1;1;1
SachinAgarwal1337;3735;4;0;1;1;1;1
SachinAgarwal1337;3391;0;0;11;4;8;2
jovib;3634;1;0;1;1;1;1
jovib;3495;1;0;1;1;1;1
jovib;3430;1;0;1;1;1;1
jovib;3393;5;0;1;1;3;0
frankieleef;3394;1;0;1;1;1;0
constb;3400;8;0;1;1;1;0
EspadaV8;3402;23;0;1;2;120;59
EspadaV8;3401;1;0;94;141;1848;16712
bt;3408;11;0;1;2;3;3
shehi;3876;1;0;1;1;1;0
shehi;3875;0;0;1;1;1;0
shehi;3412;1;0;1;1;5;5
shehi;3411;1;0;1;1;5;5
willishq;3419;1;0;1;1;1;3
wienczny;3420;2;0;1;1;2;2
JesseLeite;3427;5;0;0;0;0;0
nyanlynnhtut;3428;2;0;1;1;1;0
PSmolic;3429;0;4;0;0;0;0
fabianlaule;3497;5;0;0;0;0;0
fabianlaule;3431;6;0;0;0;0;0
obb12;4163;3;0;2;1;6;6
obb12;3432;1;0;4;2;2;1
jochenmanz;3433;1;0;1;1;1;1
rizerzero;3437;1;0;1;1;1;1
endyjasmi;3439;13;0;0;0;0;0
ssfinney;3700;5;0;1;1;2;2
ssfinney;3441;1;0;2;1;1;1
Mandar-j;3442;1;0;1;1;4;2
leoncheek;3445;0;0;0;0;0;0
bateller;3448;0;0;1;0;0;0
andr3s2;3453;1;2;1;1;11;3
andr3s2;3452;2;0;1;1;2;1
kezkankrayon;3454;7;0;0;0;0;0
yoramdelangen;3455;10;0;1;1;2;2
ArjanSchouten;3462;1;0;0;0;0;0
miadzadfalah;3466;2;0;2;2;8;7
votemike;3470;2;0;1;1;1;1
Mulkave;3472;4;4;5;7;2981;9
dolbex;3473;8;0;1;1;1;1
phroggyy;3475;0;0;1;1;26;1
oh4real;3477;2;0;1;1;1;1
devisualy;3479;1;0;0;0;0;0
hudsontavares;3556;10;6;4;3;9;5
hudsontavares;3481;3;0;1;1;1;1
razamehdi-vteams;3535;1;0;0;0;0;0
razamehdi-vteams;3486;2;0;0;0;0;0
razamehdi-vteams;3485;0;0;0;0;0;0
Rogerkael;3488;1;0;0;0;0;0
aejnsn;3489;2;0;0;0;0;0
farjana4;3492;3;0;1;1;1;1
LKDevelopment;3493;1;0;2;1;1;1
frencius;3496;3;0;0;0;0;0
ZachAlanMueller;3498;4;0;0;0;0;0
systemovich;3499;2;0;1;1;1;0
papa-smurf;3502;2;0;1;1;1;1
tavrij;3503;0;0;9;3;7;11
kamui545;3504;5;0;0;0;0;0
mikebronner;3505;2;0;2;1;2;2
melloc01;3507;8;0;1;1;3;0
faisaladlin;3508;1;0;4;2;3;1
Macfresno;3510;3;0;2;1;3;0
RryLee;3513;4;0;0;0;0;0
darkcyber;3514;1;0;171;150;1894;16722
bsh314;3515;0;0;11;4;7;16
JoelESvensson;3516;4;0;1;1;1;1
finalight;3517;1;0;11;4;7;16
NeverSmileK57CLC;3519;0;0;11;4;7;16
floler;3521;2;0;0;0;0;0
floler;3520;0;5;0;0;0;0
javimuu;3522;0;0;11;4;7;16
Jheysoon;3523;3;0;0;0;0;0
dyanakiev;3527;3;0;0;0;0;0
dyanakiev;3526;3;0;0;0;0;0
dyanakiev;3525;2;0;0;0;0;0
dyanakiev;3524;11;0;0;0;0;0
aymone;3528;1;4;0;0;0;0
bowtakwah;3529;0;0;15;5;2860;20
Advil-Robin;3530;0;0;15;5;2860;20
lalet;3531;0;0;15;5;2860;20
bendozy;3532;1;0;3;46;1642;1682
varunshenoy;3534;0;0;192;152;4747;16733
nvthai;3538;0;0;19;7;2867;26
