user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
md-5;777;9;0;1;1;1;1
hanabishi-se;782;3;0;1;2;43;39
orgads;838;4;0;1;3;3;3
rbierman;906;2;0;1;1;10;2
rbierman;839;6;0;1;2;18;0
precisiondev;840;7;0;4;1;8;0
wsoula;846;2;0;1;1;1;1
adamretter;858;5;0;3;14;16;16
nullin;927;2;0;3;2;29;28
nullin;873;1;0;1;1;30;29
samgiles;910;8;0;0;0;0;0
rednuht;912;5;0;3;2;4;0
ravepen;926;2;1;3;1;1;1
artem-kirillov-gd;932;10;0;2;2;20;11
christoe;933;4;1;1;2;27;2
gustavohenrique;940;2;0;1;1;7;5
hoodja;945;5;0;1;2;4;1
mathieu-pousse;954;4;0;2;2;4;3
scoheb;955;4;0;1;1;5;0
mcupak;1027;4;3;2;2;36;1
mcupak;974;2;0;1;1;1;0
mcupak;962;2;4;1;3;66;2
svogt;963;9;0;0;0;0;0
mblair;1002;2;0;0;0;0;0
ThmX;1007;4;0;1;1;2;2
alexrovner;1218;5;0;1;2;22;1
alexrovner;1008;2;0;1;1;1;1
spariev;1025;4;0;0;0;0;0
laserpony;1028;4;0;0;0;0;0
PatchRanger;1035;3;0;1;1;2;1
job;1065;22;0;0;0;0;0
bguerin;1079;6;0;0;0;0;0
djw1149;1096;2;0;0;0;0;0
mjstrasser;1121;2;0;1;2;3;2
greydet;1136;28;5;3;4;30;3
ronkorland;1177;15;3;5;1;8;5
bhamail;1181;17;0;2;5;44;6
mheil;1255;9;3;0;0;0;0
steve-jansen;1267;4;0;1;1;1;1
jakubczaplicki;1273;9;3;0;0;0;0
modelga;1295;7;0;2;1;6;2
deweerdt;1309;14;0;1;1;5;2
deweerdt;1300;3;0;1;1;5;2
jmurphyau;2069;4;0;1;1;5;1
dharam1;2075;1;0;1;1;1;1
jcarrothers-sap;2084;7;0;1;2;24;4
DenysLins;2085;11;1;0;0;0;0
jart;2086;11;0;1;1;1;1
lexxxel;2099;4;3;179;121;2114;491
msdinesh07;2149;7;0;1;1;40;0
arshdkhn1;2168;3;5;2;7;18;12
samatdav;2501;14;3;3;8;534;72
samatdav;2462;4;0;37;1;1;1
samatdav;2461;6;13;42;4;40;3
samatdav;2388;35;66;4;8;473;1
joyyc;2409;1;0;1;0;0;0
mohamed-el-habib;2422;7;0;1;1;1;0
JochenHayek;2505;2;0;1;1;128;128
i386;2520;11;1;2;1;59;0
ryanpudd;2531;2;0;1;0;0;0
wikimore;2552;6;7;3;1;16;2
rachelcarmena;2615;6;0;1;3;28;0
rachelcarmena;2614;0;0;3;3;28;0
rachelcarmena;2613;1;2;1;2;6;0
akashfoss;2617;3;0;1;1;1;1
tricketg;2648;3;3;1;2;53;1
sT331h0rs3;2669;0;0;0;0;0;0
wojciechk;2670;11;0;2;1;1;1
jacob-keller;2684;5;0;1;1;2;10
UladzimirSemiankou;2720;0;0;1;1;1;0
tkisme;2748;2;4;1;1;1;0
