user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
thlorenz;4305;4;0;1;1;25;0
danielwegener;4344;1;0;1;1;4;0
ruebenramirez;4374;2;0;1;1;1;1
ruebenramirez;4373;2;0;1;1;1;1
timops;4375;2;0;1;1;1;1
codingfoo;4401;2;0;0;0;0;0
wil;4409;3;0;0;0;0;0
korfuri;4414;19;0;1;2;2;2
jedsmith;4434;0;0;0;0;0;0
olberger;4497;3;15;4;1;22;3
coocood;4573;2;0;2;1;14;0
newgoliath;4585;7;5;1;1;5;3
outrunthewolf;4586;4;0;3;1;3;3
amscanne;4626;3;0;2;9;339;8
jontewks;4637;2;0;0;0;0;0
hwong;4732;1;0;1;1;1;1
paulproteus;4735;10;0;1;1;3;3
kscherer;6217;4;2;0;0;0;0
kscherer;4807;2;0;0;0;0;0
usui-tk;4847;4;0;0;0;0;0
r-cheologist;4957;8;0;1;1;6;0
rodrigoma;5043;4;0;1;1;1;1
bernardopericacho;5044;0;0;99;64;1914;438
bjaglin;10500;3;0;1;2;2;2
bjaglin;8489;12;4;2;3;67;14
bjaglin;7268;20;2;0;0;0;0
bjaglin;5917;4;0;1;1;3;0
bjaglin;5107;5;0;1;1;1;0
madhatter;5141;16;0;4;2;4;2
perttierkkila;5426;2;0;1;2;2;23
Sirclicksalot;5465;11;29;4;1;62;49
Etsukata;5492;5;0;1;5;13;0
plinnell;5527;7;0;1;1;7;6
sukramlitt;5542;5;0;1;1;1;1
tuhrig;5548;1;0;0;0;0;0
vincentmayers;5555;7;0;1;1;6;0
joshwertheim;5586;8;0;1;1;1;1
samccone;5637;20;0;1;2;4;1
zinic;5980;3;6;1;4;263;161
zinic;5649;7;3;1;14;833;246
fruitl00p;5728;15;0;0;0;0;0
fruitl00p;5675;3;1;0;0;0;0
jumanjiman;5683;5;0;0;0;0;0
softboysxp;5767;1;0;1;3;160;52
bopm;5796;5;0;0;0;0;0
ktap;8467;6;0;1;2;5;1
ktap;8306;5;0;1;2;5;1
ktap;5817;37;1;2;2;3;1
ktap;5815;1;0;1;1;10;0
magnetikonline;5902;10;0;0;0;0;0
nosoq;5969;1;0;1;3;89;66
jwalter;5986;1;0;1;1;14;11
fibo;5992;1;0;0;0;0;0
ammmir;6014;2;0;1;3;7;2
imain;8826;21;12;1;2;110;0
imain;8348;29;13;3;19;416;4
imain;6243;2;0;2;10;130;0
imain;6061;8;13;1;10;248;0
rissem;6115;1;0;1;1;1;1
andredublin;6151;4;0;0;0;0;0
alshopov;6478;3;1;5;1;38;0
alshopov;6477;1;0;1;1;30;0
alshopov;6177;3;2;3;1;31;0
brondsem;6188;3;0;1;1;3;3
harshavardhana;6190;68;3;4;4;103;17
dkinzer;6236;4;0;1;1;1;1
agborkowski;6266;0;0;1;1;1;1
jonseymour;6327;3;0;2;1;7;9
jonseymour;6271;4;0;2;1;6;2
misfo;6310;3;0;1;1;1;1
ligfx;6311;8;0;0;0;0;0
kumarn33;6332;5;3;1;1;8;4
kumarn33;6326;1;0;1;1;8;4
mchiron;6336;3;0;1;1;1;1
rblomberg;6344;4;0;1;1;12;0
richarvey;6364;8;2;0;0;0;0
richarvey;6358;2;0;0;0;0;0
aegrumet;6373;1;0;1;1;1;0
jimmidyson;6392;3;0;2;4;261;0
ashish1099;6398;5;0;1;1;1;1
Sepero;6404;3;0;1;1;9;0
ManuelWeiss;6444;3;0;1;1;3;0
ManuelWeiss;6412;3;0;1;1;3;0
piclez;6423;6;0;27;37;161;90
manfredzab;6453;9;0;4;1;3;4
clouddrd;6582;12;0;1;1;5;0
clouddrd;6562;1;0;4;1;2;7
clouddrd;6537;1;0;14;1;1;7
jloosfelt;6584;2;0;0;0;0;0
eggtree;6596;4;0;1;1;8;5
dhammika;6609;19;0;1;4;58;1
freman;6662;20;21;1;9;203;15
bqbn;6691;4;0;0;0;0;0
Xe;6710;3;0;0;0;0;0
leedm777;6739;2;0;1;1;0;2
TheDevilOnLine;6774;2;0;1;1;1;1
Denrybin;6779;1;0;1;1;170;133
Denrybin;6778;1;0;1;1;170;133
phstudy;6862;6;0;1;1;2;2
brutasse;6869;20;7;0;0;0;0
keithbentrup;6930;12;3;0;0;0;0
Keirua;6963;0;0;0;0;0;0
ljk;6995;4;1;1;1;19;0
korya;7036;1;0;1;1;8;10
nubs;7076;6;0;1;1;1;1
zhongyi-altiscale;7145;3;0;1;5;33;7
notnoop;7177;4;0;1;1;1;1
SegFaultx64;7197;3;0;0;0;0;0
capoferro;7478;2;0;1;10;76;59
capoferro;7222;11;3;5;44;482;364
maosmurf;7224;1;0;0;0;0;0
nfnty;7254;2;0;0;0;0;0
nfnty;7240;13;1;0;0;0;0
gaodayue;7270;3;0;1;1;2;3
merlin83;8935;5;0;1;3;7;0
merlin83;8934;4;0;1;3;7;0
merlin83;7289;2;0;1;3;25;2
merlin83;7287;2;0;1;3;25;2
jpanganiban;7297;2;2;4;2;13;2
peterbourgon;7323;9;0;0;0;0;0
ambakshi;7408;18;1;1;1;15;5
jemc;7450;4;0;1;1;3;1
j0nathan-ll0yd;7504;2;0;2;1;18;0
neeravkumar;7508;10;1;8;3;103;11
hgschmie;7617;1;0;1;1;1;1
hgschmie;7616;12;0;1;4;128;8
ochapman;7624;3;0;1;1;1;1
dragon788;7637;6;2;1;1;9;0
jesset;7646;9;0;0;0;0;0
jesset;7645;4;0;0;0;0;0
ewencp;7666;2;0;1;1;1;1
Grynn;7703;10;0;0;0;0;0
sammcj;7711;2;0;1;1;1;0
Bwooce;7737;1;0;3;3;149;129
augustoroman;7739;9;0;0;0;0;0
spilio;7760;10;0;0;0;0;0
eik3;7783;6;3;0;0;0;0
frank-dspeed;7849;3;0;2;2;2;2
mustafaakin;7882;4;0;1;1;1;1
tedyoung;7917;8;2;3;2;53;147
ekristen;11891;4;2;2;2;7;3
ekristen;7937;7;0;1;1;1;1
sjtm;7945;3;0;1;1;3;0
Dufgui;8031;3;1;3;2;9;2
hustcat;14800;7;2;1;25;4391;0
hustcat;11988;8;2;2;2;4;5
hustcat;8082;1;0;1;1;11;1
vnagarnaik;8099;5;0;1;5;1096;2
SaiedKazemi;8185;3;0;1;4;7;3
SaiedKazemi;8184;5;0;4;4;7;3
isanych;9477;2;0;3;1;2;2
isanych;8314;5;0;1;1;1;1
isanych;8312;0;0;1;1;1;1
stela5;8327;1;0;3;1;3;2
alaw005;8355;2;1;1;1;2;2
scharf;8359;15;6;1;1;33;0
namhyung;8394;15;0;2;2;70;4
seongyeol37;8406;18;2;4;5;145;7
thesteve0;8466;12;0;1;1;2;1
cbosdo;8491;16;0;12;55;8796;181
hickeng;8589;6;0;1;30;167;77
kcampion;8655;10;0;1;1;6;2
kcampion;8596;16;3;1;1;6;2
vladia;8600;4;0;1;5;110;0
roidelapluie;8613;2;0;1;1;1;1
jijojv;8616;3;0;1;1;1;1
adrianolek;8633;2;0;1;1;1;1
baoruxing;8698;0;0;1;0;0;0
xb;8731;7;0;4;3;72;13
xb;8729;0;0;3;3;63;7
alexoj;8738;4;0;1;1;13;0
snibug;9068;5;0;1;6;114;1
snibug;8774;1;0;1;2;14;0
yankay;8783;0;0;1;1;1;1
jdowd;8858;0;0;1;1;2;0
jdowd;8857;5;0;1;1;2;0
ars3n;8922;8;0;1;1;0;0
ars3n;8918;2;0;20;37;1105;168
shouya;8925;2;0;0;0;0;0
aweiteka;8957;7;0;1;2;31;3
jdstrand;9034;3;0;1;1;125;18
meirf;9053;3;0;1;1;1;1
j0hnst0n;9055;4;0;1;1;19;17
rboyer;9060;8;0;0;0;0;0
fsniper;9096;12;6;3;5;129;70
larose;9119;18;9;3;5;57;33
simon3z;9146;27;1;1;7;702;0
ThierryAbalea;9186;1;0;1;1;1;1
aholler;9196;2;0;1;1;1;1
joshwilsdon;9232;17;0;1;2;198;25
alex-ethier;9264;1;0;2;1;2;2
humaton;9333;10;1;1;2;2;1
JustAdam;9383;6;0;2;9;179;39
JustAdam;9338;7;0;1;7;109;9
mrflip;9410;11;0;1;1;2;2
eloycoto;9415;5;0;2;3;67;9
macdweller;9498;2;1;2;7;134;1
philwhln;9568;2;0;0;0;0;0
jperla;9585;2;0;1;8;380;0
rayqiu;9632;1;0;1;1;2;1
tatsuya6502;9664;5;0;0;0;0;0
tatsuya6502;9663;1;0;0;0;0;0
jankoprowski;9670;7;0;1;1;1;1
IanCal;9714;7;6;2;1;24;5
panticz;9724;7;0;1;1;1;1
panticz;9723;5;0;1;1;2;2
will-ob;9726;8;0;1;1;31;1
josephkern;9761;23;5;14;4;90;12
josephkern;9744;3;0;1;1;31;5
dove-young;9916;24;9;2;5;83;11
dove-young;9901;0;0;5;3;53;2
sdake;9905;2;0;1;3;12;0
stchris;9925;3;0;3;1;1;1
pritambaral;9961;7;0;2;9;119;18
dasJ;10030;5;0;0;0;0;0
stuartpb;10111;9;1;1;1;0;4
tompson;10117;8;0;1;2;2;2
VictorLowther;10126;3;3;1;2;8;8
hantuo;10211;1;0;4;3;8;0
mlehner616;10229;4;0;1;1;4;0
dagelf;10253;5;0;1;1;1;1
codemac;10255;41;9;2;1;105;39
GennadySpb;10267;3;0;1;1;1;1
ColmHally;10339;15;2;2;4;72;8
omeid;11823;15;22;6;4;123;11
omeid;10349;25;1;2;1;30;8
gdamjan;10386;13;2;0;0;0;0
duffsterlp;10459;15;0;1;1;3;0
endersonmaia;10577;3;0;0;0;0;0
endersonmaia;10486;7;0;0;0;0;0
chenbaihu;10760;3;0;1;1;3;0
chenbaihu;10505;1;0;1;1;1;0
umiddelb;10564;7;0;0;0;0;0
drieskimpe;10567;6;1;1;2;6;0
knaka;10631;18;3;2;1;4;1
knaka;10628;3;0;2;1;2;1
alfonsodev;10638;3;0;1;4;15;14
alfonsodev;10636;1;0;3;4;15;14
spf13;11387;8;1;1;1;4;3
spf13;10688;9;1;0;0;0;0
andreas-h;10704;11;0;1;1;1;0
lgfausak;10710;5;0;1;1;8;1
Mabin1019;10733;3;0;3;1;5;0
daaku;10788;7;0;1;6;108;50
Vudumen;10825;10;3;1;2;35;0
sachin-jayant-joshi;10864;34;43;4;10;2047;120
MarkAWard;10943;4;0;1;1;3;3
sellerjd;11063;5;0;1;1;2;2
stigkj;11071;3;0;1;1;1;1
xuxinkun;16004;3;0;1;6;22;14
xuxinkun;13048;3;0;1;1;1;1
xuxinkun;13046;2;0;1;1;3;0
xuxinkun;12983;17;0;2;7;87;0
xuxinkun;12982;2;0;2;7;83;1
xuxinkun;12806;12;5;1;1;34;0
xuxinkun;11367;7;0;3;1;29;0
xuxinkun;11103;0;0;1;1;1;1
xuxinkun;11082;2;0;0;0;0;0
xuxinkun;11081;1;1;0;0;0;0
xuxinkun;11078;1;0;1;1;38;12
richardcrichardc;11104;7;0;2;3;26;12
richardcrichardc;11102;12;0;73;288;1615;32753
yeasy;11236;4;0;1;1;68;0
lifeeth;11256;13;6;1;4;118;19
NonerKao;11257;3;0;1;1;1;1
genedna;11334;8;0;0;0;0;0
erhudy;11335;1;0;0;0;0;0
witlessbird;12145;6;0;1;2;49;28
witlessbird;11375;7;0;1;2;49;28
howtowhy;11409;8;4;2;1;1;1
colinmorelli;11423;5;2;0;0;0;0
jimmyxian;11441;8;4;4;1;2;0
elvis2002;11513;1;0;140;148;4700;1258
PaulSec;11662;5;1;1;1;1;7
jasonrichardsmith;11673;4;0;1;1;14;2
brimstone;11675;12;0;3;2;16;7
delojoyent;11687;7;0;1;1;3;3
agtorre;11736;4;0;1;1;1;1
Plantain;11742;6;0;1;1;2;0
ghuntley;11743;4;4;1;3;3;3
robertd;11783;1;0;1;1;1;1
ncraike;11808;5;0;1;1;19;2
mgood;11827;34;4;2;3;108;16
mgood;11826;2;0;1;3;108;15
mozinrat;11857;6;4;1;1;2;2
mozinrat;11856;1;0;2;1;2;2
ky0ncheng;11873;1;1;1;1;1;0
jaycode;11926;4;1;1;1;3;0
jaycode;11925;4;3;1;1;2;2
rmccooey27;12001;12;0;1;9;441;1
devopsko;12008;3;3;1;1;10;3
pdevine;13450;12;0;2;59;3378;1085
pdevine;13415;14;3;1;6;57;8
pdevine;12073;12;0;3;6;255;2
onorua;12134;18;1;2;1;2;1
ozzeD;12152;1;0;185;422;7431;34666
hangyan;12167;11;0;1;1;2;4
compwron;12243;2;0;0;0;0;0
Sarkie;12299;8;0;1;1;1;1
gabesullice;12429;5;0;1;1;5;1
diegomarangoni;12445;4;0;1;1;1;1
aetherical;12519;27;1;1;2;98;0
bru7us;15782;6;0;2;12;81;22
bru7us;12622;25;0;2;19;389;76
szqh97;12631;2;0;1;1;1;1
vjurenka;12700;8;0;1;6;535;0
vjurenka;12697;1;0;7;6;542;0
ble;12727;7;0;3;1;4;2
ble;12722;7;1;1;1;3;1
raychaser;12790;17;0;1;9;108;68
weswigham;12834;2;0;1;1;1;1
suchja;12911;5;1;0;0;0;0
ashwinphatak;12919;6;3;1;3;73;0
p4tin;12920;7;2;0;0;0;0
samm-git;12934;34;1;2;2;7;4
trainchou;13012;1;0;1;1;2;2
ain;13053;2;0;0;0;0;0
daithi-coombes;13100;11;0;6;1;25;66
dooman87;13104;15;1;1;1;11;43
fuxpavel;13147;7;0;2;2;2;2
gabrielhartmann;13224;19;7;0;0;0;0
mijndert;13260;9;0;2;1;2;2
gustavohenrique;13361;9;6;11;2;121;63
XaviOutside;13394;8;1;0;0;0;0
mwuertinger;13400;6;5;1;1;22;7
k3ck3c;13405;4;0;2083;1332;106030;38613
nickandrew;15242;4;3;1;1;4;4
nickandrew;13434;6;0;1;1;4;4
G-eos;14271;1;0;0;0;0;0
G-eos;13438;6;0;0;0;0;0
aanc;13439;5;0;2;3;38;1
SamSaffron;13569;2;0;1;1;1;1
slok;13621;3;0;1;25;514;27
Liuyanglong;13627;6;0;1;1;1;1
merwok;18130;13;4;2;2;3;3
merwok;13705;4;0;1;1;1;1
bpradipt;13710;11;0;1;8;24;8
janaurka;13739;3;0;0;0;0;0
mgreystone;13829;4;0;0;0;0;0
cmrust;13857;10;0;0;0;0;0
mudverma;13884;28;0;4;1;136;0
olleolleolle;13921;75;11;1;8;16;0
jderusse;13923;8;6;1;1;2;1
tsuna;13930;4;0;1;1;3;0
alecbenson;14874;10;0;1;1;1;1
alecbenson;14446;20;0;1;3;182;2
alecbenson;14013;2;0;1;4;168;1
alecbenson;14011;8;0;0;0;0;0
hisaharu;14075;6;0;11;9;192;23
hisaharu;14066;3;0;1;2;14;14
rootfs;15648;23;0;1;12;183;13
rootfs;14097;20;0;1;8;54;9
wwwtyro;14103;3;0;1;1;1;1
port22;14158;1;0;315;495;7728;6305
glevand;14299;2;0;0;0;0;0
glevand;14167;9;0;0;0;0;0
henrysher;14202;6;0;1;7;155;2
henrysher;14177;4;1;1;1;155;39
pharshal;14225;1;0;1;1;0;2
sheavner;14273;4;0;1;1;1;0
Triara;14296;20;6;0;0;0;0
Krijger;14493;3;0;0;0;0;0
bacoboy;14513;26;0;0;0;0;0
gospo;14680;9;0;1;1;1;1
gospo;14534;1;0;1;1;1;1
heidsoft;14549;6;0;3;1;2;0
ymzong;14576;5;0;1;1;2;2
SpencerBrown;14625;17;8;0;0;0;0
kkirsche;15061;7;0;1;1;1;1
kkirsche;14631;4;1;1;1;3;1
Gerasina1981;14717;3;0;1;156;1052;350
cintiadr;14787;10;2;0;0;0;0
gabrielgrant;14883;3;0;1;1;5;1
Xethron;14910;13;0;1;1;26;0
avidmich;14957;7;1;0;0;0;0
avidmich;14954;4;0;0;0;0;0
yoanisgil;14961;9;0;1;1;2;2
fernandoacorreia;14991;4;0;1;1;8;0
BrianHicks;15043;15;0;1;1;2;1
boydjd;15073;12;2;1;2;3;0
montgomerytech;15088;1;0;1;1;1;0
bronislav;15093;8;0;0;0;0;0
optimisticanshul;15105;3;2;1;1;2;0
cstroe;15140;2;0;1;1;9;0
cstroe;15131;0;0;1;1;9;0
izaakschroeder;15153;3;0;1;3;5;12
unixrt;15162;4;0;1;1;1;1
lzlarryli;15210;10;1;1;1;6;0
edsfocci;15228;8;0;1;1;21;0
daper;15262;3;0;1619;2431;349976;183723
SnakeDoc;15375;7;0;0;0;0;0
slevental;15465;3;1;0;0;0;0
slevental;15464;1;1;0;0;0;0
thelinuxkid;15546;3;0;0;0;0;0
asdfsx;15550;4;0;0;0;0;0
dancewhale;15551;11;2;2;8;102;18
mohan08p;25605;2;1;1;1;1;1
mohan08p;15565;1;0;2;7;46;8
azweb76;15591;3;0;1;1;2;1
mpatlasov;15594;5;0;2;18;746;9
robhaswell;15665;3;0;1;1;1;1
boite;15743;6;0;1;1;12;0
huikang;15747;10;15;1;2;3;2
maclennann;15749;2;0;0;0;0;0
mssola;15814;0;0;1;5;16;37
angch;15852;1;0;1;1;1;0
daviddyball;16115;5;0;0;0;0;0
tt;16183;42;2;2;14;66;80
gzoller;16227;2;0;0;0;0;0
gzoller;16222;8;0;0;0;0;0
dgersting;16252;1;0;1;1;2;1
bowlofeggs;16325;18;0;1;1;5;0
keerthanabs1;16379;1;0;1;1;1;0
iskradelta;16394;6;1;1;1;1;1
matthewvalimaki;16399;3;1;4;2;4;1
majidgolshadi;16438;3;0;0;0;0;0
ygravrand;16450;15;30;9;6;80;25
varshneyjayant;16460;10;0;1;1;1;1
krisdages;16537;2;0;1;1;1;1
vegasbrianc;16550;5;0;1;1;6;0
hacpai;16583;7;0;1;6;211;1
lordzero0000;16587;2;0;1;1;316;316
insanetoto;16601;1;0;0;0;0;0
itsNikolay;16612;7;7;1;1;16;27
KimTaehee;16621;3;0;1;1;1;1
mark-r-m;16697;2;0;107;204;5117;3322
mathieu-pousse;16703;7;0;4;11;483;17
mattmarich;16729;10;0;2;1;16;7
z-mkorystov;16731;1;0;0;0;0;0
jcbrinfo;16753;5;0;1;1;4;0
dodgerblue;16796;3;0;1;1;1;1
yangdongsheng;17395;3;0;1;15;44;0
yangdongsheng;17014;42;16;3;5;43;9
mxplusb;17032;4;0;0;0;0;0
calid;17043;8;0;1;1;1;1
AaronDMarasco-VSI;17068;3;0;0;0;0;0
MartinNowak;17096;2;0;1;1;2;1
mattelacchiato;17110;4;0;1;1;2;1
mattelacchiato;17109;0;0;1;1;2;1
mirceal;17122;4;0;1;1;1;2
goloroden;17156;4;0;0;0;0;0
shiroyuki;17917;9;0;3;3;18;9
shiroyuki;17204;19;0;3;2;20;7
mighq;17234;14;0;2;1;13;1
mighq;17232;1;0;1;1;13;1
jamesodhunt;17441;11;0;2;10;972;4
jamesodhunt;17244;7;1;9;14;995;41
isgaojing;17293;5;7;1;1;63;0
ebuildy;17328;5;0;0;0;0;0
ebuildy;17322;1;0;0;0;0;0
nomadeous;17330;8;0;2;2;2;0
thereapsz;17361;2;0;1;1;1;0
zhengguoyong;17400;4;0;1;3;7;7
shaded-enmity;17402;13;0;2;4;167;0
netbrain;17414;59;15;1;9;79;0
StefLinde;17440;1;0;1;1;1;1
darkalia;17502;5;0;1;1;2;1
rwincewicz;17505;14;29;1;27;8507;0
nnordrum;17655;11;0;3;3;7;2
csfrancis;17674;48;4;1;48;7235;5
jameseggers;17686;5;0;1;2;7;0
dimastopel;17687;6;1;1;2;126;0
dbaigalmaa;17740;0;0;1;1;3;0
yecril71pl;17965;7;0;0;0;0;0
adamtulinius;18001;31;4;4;3;165;0
RickyCook;18183;4;0;1;1;0;3
afeld;18273;18;3;1;1;8;3
jeinwag;18277;9;0;3;3;96;0
bojanstef;18299;9;3;3;1;27;0
j-mracek;18311;15;0;1;2;2;2
edburns;18345;4;0;1;1;1;1
ChristianBoehlke;18392;10;0;2;1;10;0
divya88ssn;18511;2;0;1;0;0;0
aislingnorris;18530;5;0;2;2;7;0
trdenton;18546;14;2;1;1;1;1
laurmurclar;18600;4;0;9;2;19;12
pushiyun;18748;2;0;1;1;1;0
saulshanabrook;18817;4;0;1;1;1;1
summerWT;18822;3;0;1;1;1;2
jasonamyers;18850;0;0;2;4;71;0
anonmily;18912;5;8;1;1;20;0
mengzechao;18938;1;0;0;0;0;0
ItsVeryWindy;19020;3;0;1;3;6;0
andy-zhangtao;19172;3;2;2;1;7;3
andy-zhangtao;19161;3;1;3;1;6;3
nigelpoulton;19240;15;29;2;14;1200;521
hiroaki-sakurada;19258;1;0;211;438;16079;7318
vsmaithal;19290;0;0;2;1;1;0
karkhaz;19305;8;0;0;0;0;0
william-leez;19363;2;0;1;2;2;2
william-leez;19360;1;0;3;4;67;0
william-leez;19334;1;0;5;2;2;1
matevarga;19384;2;0;3;1;1;0
jawher;19389;9;0;1;14;1175;5
didzis;19617;6;9;7;4;93;2
frankcarey;19700;4;0;6;2;49;1
yitznewton;19719;5;0;1;1;1;1
lukeck;19776;3;0;2;2;111;1
andre-luiz-dos-santos;19792;5;0;1;1;2;2
yucs;20318;1;0;3;3;100;2
yucs;19798;1;0;3;3;100;2
grooverdan;19825;9;0;1;1;8;8
fsoppelsa;20574;10;13;1;4;113;13
fsoppelsa;19832;7;0;1;2;5;0
usultrared;20807;2;0;1;1;2;0
usultrared;19848;1;0;242;399;11264;7066
hggao;19860;0;0;1;1;1;0
kubbafox;20102;3;1;1;1;8;0
ng10developer;20129;8;0;172;383;6932;3378
lami02;20146;7;0;1;35;6906;0
AndrewGearhart;20172;3;0;1;1;1;1
lenafaure;20186;2;0;1;1;13;0
mdcnz;20226;3;1;1;1;1;1
jordimassaguerpla;20270;8;1;1;3;24;10
NimaVaziri;20291;1;0;1;1;2;1
davinashreddy;20319;6;0;3;5;219;120
