"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"paulbakker";23626;14;0;1;1;1;0;FALSE
"greg89757";23729;13;0;0;0;0;0;FALSE
"Phelimb";23788;15;0;0;0;0;0;FALSE
"mjg59";23834;41;1;4;28;4368;0;FALSE
"f-higashi";23857;6;0;1;2;2;2;FALSE
"c4po";25680;10;0;3;1;78;0;FALSE
"c4po";23867;13;0;1;1;1;1;FALSE
"aabed";23910;10;0;3;1;4;4;FALSE
"phagunbaya";23977;8;0;2;1;1;0;FALSE
"shenlanse";23978;8;0;540;1407;82651;12243;TRUE
"mingchuno";24099;8;0;1;1;2;2;FALSE
"KingEmet";24147;4;0;1;1;1;1;FALSE
"cclient";24187;9;0;0;0;0;0;FALSE
"xenophobed";24313;6;0;1;1;1;1;FALSE
"kgelinas";24708;13;0;329;771;23883;18617;TRUE
"jmhodges";24765;11;0;1;1;1;1;FALSE
"patpenetrante";24775;4;0;1;0;0;0;FALSE
"thuandt";24786;23;0;1;1;9;7;FALSE
"ntfrnzn";24892;21;12;1567;4280;332824;314971;TRUE
"stuartbassett";25032;8;0;1;12;362;33;FALSE
"boz";25301;5;0;1;4;47;1;FALSE
"gregory-m";25359;5;0;1;1;32;10;FALSE
"tslater";25419;10;3;0;0;0;0;FALSE
"xxyztwz";25455;14;0;1;1;2;1;FALSE
"kfox1111";25624;67;14;2;15;495;50;FALSE
"mattk42";25689;15;0;1;1;1;1;FALSE
"zke10140699";25724;5;0;1;1;1;1;FALSE
"zke10140699";25720;7;0;1;1;1;1;FALSE
"tobstarr";25746;9;0;1;1;1;1;FALSE
"present007";25796;4;0;1;1;17;0;FALSE
"daniel-yavorovich";25798;12;0;1;1;2;2;FALSE
"sputnik13";25821;43;36;3;1;320;0;FALSE
"cmceniry";25906;21;0;1;6;36;7;FALSE
"mgoodness";25910;15;0;0;0;0;0;FALSE
"antonmry";26014;5;0;1;1;293;0;FALSE
