"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"chrislgarry";2547;7;0;0;0;0;0;FALSE
"chrislgarry";2546;0;0;0;0;0;0;FALSE
"chrislgarry";2545;0;0;0;0;0;0;FALSE
"chrislgarry";2530;1;0;0;0;0;0;FALSE
"SaranshKejriwal";2559;2;0;10;18;47;40;TRUE
"SaranshKejriwal";2555;1;0;3429;3188;1040712;872956;TRUE
"elmarb";3025;4;0;4;4;152;18;TRUE
"elmarb";3005;0;0;5;2;91;4;TRUE
"elmarb";2770;7;0;2;1;11;2;TRUE
"elmarb";2611;1;0;1;1;10;1;TRUE
"wheatear";2633;2;0;0;0;0;0;FALSE
"niboshi";2689;6;1;1;1;22;20;FALSE
"ZlodeiBaal";2746;5;0;3;1;2656;0;TRUE
"SidMeier";2760;7;2;1;1;2;2;FALSE
"unapiedra";2857;5;2;2;1;15;7;FALSE
"jjgignac";2873;3;0;1;2;36;10;FALSE
"jmssil";2877;4;0;1;1;10;0;FALSE
"atomicfusion";2924;3;0;1;2;3;3;TRUE
"atomicfusion";2900;14;2;2;3;12;9;TRUE
"Madrich";2938;3;0;2;3;23;16;FALSE
"toussa";2978;0;0;0;0;0;0;FALSE
"luoxionghu";2988;1;0;1;1;2;0;FALSE
"hardersen";3049;4;8;6;2;67;0;FALSE
"bnascimento";3053;4;6;4;2;186;151;TRUE
"bnascimento";3052;0;0;143;86;5121;678;TRUE
"bnascimento";3051;0;0;1;2;181;0;TRUE
"zshipko";3059;0;0;0;0;0;0;FALSE
"anuranbaka";3134;2;0;10;15;1646;58;FALSE
"kanster";3136;2;0;2;1;5;1;FALSE
"nszceta";3150;11;0;0;0;0;0;FALSE
"ekapujiw2002";3193;7;0;1;0;0;0;FALSE
"OleNet";3211;0;0;0;0;0;0;FALSE
"pksorensen";3246;5;0;3;1;12;0;FALSE
"larry128";3274;1;0;23;6;1930;0;FALSE
"ayberkozgur";3280;0;0;1;3;29;12;FALSE
"katrobb";3289;2;0;1;1;4;2;FALSE
"katrobb";3286;3;0;1;1;4;2;FALSE
"upperwal";4101;1;0;1;2;328;696;FALSE
"upperwal";3306;46;0;9;2;335;696;FALSE
"upperwal";3303;0;0;2;1;328;0;FALSE
"mollierobbert";3314;2;0;1;1;15;0;FALSE
"mollierobbert";3313;5;0;3;1;15;0;FALSE
"chuanjunz";3351;0;0;246;181;19631;1821;TRUE
"Serissa";3375;1;0;2;1;5;0;FALSE
"Serissa";3374;2;0;3;1;5;0;FALSE
"Serissa";3371;1;0;1;1;4;0;FALSE
"zhly0";3438;2;0;214;175;19787;1944;TRUE
"majkrzak";3465;7;0;0;0;0;0;FALSE
"wooden-glider";3476;3;0;5;3;2161;0;FALSE
"wooden-glider";3474;1;0;3;8;2234;1365;FALSE
"woozzu";3489;2;0;1;1;2;0;FALSE
"krishnanm86";3496;9;0;4;3;55;86;FALSE
"vkubarev";3526;1;2;1;1;1;3;FALSE
"h4ck3rm1k3";3533;2;0;24;4478;2487;1296792;FALSE
"grady1006";3553;1;1;1;1;1;1;FALSE
"str3iber";3573;1;0;0;0;0;0;FALSE
"formacevt";3577;0;0;345;303;23007;2993;TRUE
"gravesite";3619;1;0;346;304;23010;2996;TRUE
"cbreak-black";3682;4;0;1;1;1;1;FALSE
"fspindle";3692;11;0;3;2;4;1;FALSE
"m4nh";3713;4;0;2;2;708;0;FALSE
"aikrasnov";3720;1;0;1;1;1;1;FALSE
"hziSot";3782;4;0;1;2;36;15;FALSE
"alittlealone";3812;1;0;3;1;13;0;FALSE
