"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"astellingwerf";501;5;2;6;1;1;1;FALSE
"jackhaughton";502;3;0;1;3;35;2;FALSE
"msabramo";510;2;0;1;1;8;0;FALSE
"rafatower";513;1;0;1;5;129;0;FALSE
"vincentkok";520;1;0;1;1;1;0;TRUE
"douglarek";521;4;0;0;0;0;0;FALSE
"dapak";534;9;1;4;13;450;14;TRUE
"BrianAker";538;12;0;1;1;1;0;FALSE
"scarytom";547;14;0;1;1;6;1;FALSE
"joantune";550;1;0;1;1;2;1;FALSE
"CIPO-GIT";554;1;0;1;1;1;1;FALSE
"schendel";560;3;3;1;1;2;1;FALSE
"schendel";557;2;0;1;1;57;56;FALSE
"usultis";574;3;0;1;2;126;14;FALSE
"maddingo";587;1;0;0;0;0;0;FALSE
"bols-blue";605;6;0;0;0;0;0;FALSE
"cjbarker";619;2;0;0;0;0;0;TRUE
"jhansche";622;1;0;1;5;66;4;FALSE
"tbrugz";623;12;0;26;27;375;50;FALSE
"jlehtnie";625;3;0;1;2;10;1;TRUE
"argoyle";644;4;0;2;3;80;6;FALSE
"hanabishi";931;3;0;1;37;6;6;TRUE
"hanabishi";665;3;5;1;2;43;39;TRUE
"acmyo";672;11;0;1;70;1749;272;FALSE
"bitwisekaizen";674;45;0;1;1;3;0;FALSE
"RichardBradley";676;2;0;1;1;8;1;FALSE
"theotonne";677;5;0;2;3;95;1;FALSE
"snallami";685;1;0;1;1;1;1;FALSE
"tsartarzan";688;2;5;2;3;55;2;TRUE
"jmcnally";700;1;0;1;4;162;1;TRUE
"jmcnally";695;3;0;2;4;241;115;TRUE
"zbuza";709;4;0;1;1;1;1;FALSE
"cynipe";715;2;1;1;1;1;0;TRUE
"cynipe";713;1;0;1;1;4;0;TRUE
"bilbothebaggins";739;3;0;2;2;4;4;FALSE
"woohgit";747;3;0;1;1;3;0;FALSE
"CoRfr";750;4;1;2;5;184;51;FALSE
"andrewcooke";762;3;0;0;0;0;0;FALSE
"md-5";777;9;0;1;1;1;1;FALSE
"hanabishi-se";782;3;0;1;2;43;39;FALSE
"orgads";838;4;0;1;3;3;3;FALSE
"rbierman";906;2;0;1;1;10;2;FALSE
"rbierman";839;6;0;1;2;18;0;FALSE
"precisiondev";840;7;0;4;1;8;0;FALSE
"wsoula";846;2;0;1;1;1;1;FALSE
"adamretter";858;5;0;3;14;16;16;FALSE
"nullin";927;2;0;3;2;29;28;FALSE
"nullin";873;1;0;1;1;30;29;FALSE
"samgiles";910;8;0;0;0;0;0;FALSE
"rednuht";912;5;0;3;2;4;0;TRUE
"ravepen";926;2;1;3;1;1;1;FALSE
"artem-kirillov-gd";932;10;0;2;2;20;11;FALSE
"christoe";933;4;1;1;2;27;2;FALSE
"gustavohenrique";940;2;0;1;1;7;5;FALSE
"hoodja";945;5;0;1;2;4;1;FALSE
"mathieu-pousse";954;4;0;2;2;4;3;TRUE
"scoheb";955;4;0;1;1;5;0;FALSE
"mcupak";1027;4;3;2;2;36;1;TRUE
"mcupak";974;2;0;1;1;1;0;TRUE
"mcupak";962;2;4;1;3;66;2;TRUE
"svogt";963;9;0;0;0;0;0;FALSE
"mblair";1002;2;0;0;0;0;0;TRUE
"ThmX";1007;4;0;1;1;2;2;FALSE
"alexrovner";1218;5;0;1;2;22;1;FALSE
"alexrovner";1008;2;0;1;1;1;1;FALSE
"spariev";1025;4;0;0;0;0;0;FALSE
"laserpony";1028;4;0;0;0;0;0;FALSE
"PatchRanger";1035;3;0;1;1;2;1;FALSE
"job";1065;22;0;0;0;0;0;FALSE
"bguerin";1079;6;0;0;0;0;0;FALSE
