"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"nzikos";2222;1;0;7;12;957;1310;FALSE
"SpikingNeurons";4775;0;0;10;877;113079;211;FALSE
"SpikingNeurons";2264;1;0;3;19;192;83;FALSE
"pclove1";2271;1;0;3;9;281;242;FALSE
"eshelman";2279;9;0;1;1;3;1;FALSE
"ddetone";2283;3;0;17;10;1373;0;FALSE
"danielhauagge";2284;0;0;0;0;0;0;FALSE
"cseward";3528;0;0;4;9;420;1;FALSE
"cseward";2327;1;0;5;5;222;7;FALSE
"cseward";2324;0;0;6;5;213;7;FALSE
"mitmul";2326;0;0;1;1;1;0;FALSE
"gpapan";2385;0;0;18;86;9443;494;FALSE
"jnhwkim";2408;1;0;3;4;99;6;FALSE
"aspsnake";2416;0;0;1;37;4668;180;TRUE
"Hsinfu";2476;1;0;2;3;22;22;FALSE
"devxoul";2489;3;0;0;0;0;0;FALSE
"simonandluna";2516;0;0;2;5;7;6;FALSE
"TrifonT";2529;0;0;1;1;1;1;FALSE
"waldol1";2539;1;0;59;93;16116;35;FALSE
"wangyida";3103;5;0;0;0;0;0;FALSE
"wangyida";2603;39;22;91;92;2171;2025;FALSE
"wangyida";2552;4;0;2;72;2308;1863;FALSE
"yzhsjtu";3131;0;0;1;0;0;0;FALSE
"yzhsjtu";2563;0;0;1;0;0;0;FALSE
"paulinder";2587;1;0;0;0;0;0;FALSE
"dbolotin";2599;1;0;1;2;2;2;FALSE
"FlorisGaisser";2608;1;0;7;18;1698;43;FALSE
"naibaf7";2610;323;2;405;384;22882;8868;TRUE
"shawnLeeZX";2614;1;0;0;0;0;0;FALSE
"bigBlackCat";2615;0;0;581;352;60447;14929;TRUE
"jingpengwu";2644;2;0;3;5;6;6;FALSE
"keir";2651;7;0;1;1;10;4;TRUE
"tobyhijzen";2663;1;0;1;1;2;2;FALSE
"aleph7";2665;4;0;1;1;2;0;FALSE
"mrkn";2669;2;0;1;1;1;1;FALSE
"ctrevino";2674;1;0;1;0;0;0;FALSE
"cooperra";2698;4;1;3;2;6;1;TRUE
"sevaivanov";2753;2;0;0;0;0;0;FALSE
"qinhongwei";2764;0;0;32;21;1985;74;FALSE
"semisight";2767;2;1;1;2;6;0;FALSE
"cloudswenable";2774;0;0;1;0;0;0;FALSE
"initialneil";2795;0;0;5;2;8;33;FALSE
"nturusin";2796;1;0;5;9;405;39;FALSE
"madan-ram";2810;1;1;1;1;3;1;TRUE
"flynnhe";2822;1;0;14;9;262;6;FALSE
"wlike";2843;0;0;3;2;4;1;FALSE
"katomaso";2952;0;0;2;7;658;0;FALSE
"ahmadki";3003;2;1;0;0;0;0;FALSE
"z24";3038;1;0;1;1;1;1;FALSE
"raingo";3970;1;0;1;2;27;1;FALSE
"raingo";3068;14;0;6;12;1330;2;FALSE
"MalteOeljeklaus";3130;8;0;1;1;24;12;FALSE
"jonbakerfish";3140;1;0;1;1;1;1;FALSE
"tamakoji";3232;9;0;10;16;427;181;TRUE
"wenwei202";3236;1;0;0;0;0;0;FALSE
"cque7";3441;11;0;76;190;71897;28763;FALSE
"cque7";3252;11;0;2;40;4217;4;FALSE
"albenoit";3325;5;0;2;1;3;5;FALSE
"denglixi";3348;1;0;0;0;0;0;FALSE
"milq";3392;2;0;0;0;0;0;FALSE
"milq";3379;2;0;0;0;0;0;FALSE
"MicahChambers";3383;2;0;17;2;121;1;FALSE
"acgtyrant";3390;1;2;1;1;5;0;FALSE
"zouxiaochuan";3401;0;0;2;8;657;5;FALSE
"gheinrich";3413;2;0;1;2;0;6;FALSE
"MStumpp";3422;0;0;1;13;2724;499;FALSE
"samratkokula";3443;2;0;403;412;15907;5744;TRUE
"fishfreetaken";3474;1;0;407;414;15920;5746;TRUE
"noshaba";3476;1;0;0;0;0;0;FALSE
"hcl1992";3478;1;0;1706;578;95236;13836;TRUE
"mujtabahasan";3497;1;0;8;13;421;32;FALSE
"chenjx1005";3516;1;0;0;0;0;0;FALSE
"xdever";3527;2;0;0;0;0;0;FALSE
"weiliu89";3542;0;0;2;4;43;29;FALSE
"victorv";3543;0;0;6;32;1821;20;FALSE
"inq";3603;0;0;0;0;0;0;FALSE
"ShaoqingRen";3617;0;0;28;50;53728;214;FALSE
"zfogg";3619;3;0;10;11;111;62;FALSE
"mohamed-ezz";3634;3;0;1;1;12;0;TRUE
"by321";3644;5;0;2;1;2;2;FALSE
"by321";3643;0;0;1;1;2;2;FALSE
"by321";3642;0;0;1;1;1;1;FALSE
"pavlejosipovic";3757;6;0;39;58;4040;24147;TRUE
"pavlejosipovic";3665;2;0;1;42;2845;31;TRUE
"innerr";3683;2;0;1;1;1;1;FALSE
"wm901115nwpu";3689;1;0;28;19;6297;34542;TRUE
"peternara";3699;1;0;9;14;1325;2;FALSE
"pankajrandhe";3728;0;0;1;1;3;1;FALSE
"jedol";3783;0;0;1;0;0;0;FALSE
"anfeng";3795;0;0;10;1;17;16;TRUE
"yuyang3478";3818;1;0;2;2;3;0;FALSE
"ctapang";3853;2;0;1;1;16;2;FALSE
"gongenhao";3866;3;0;1;1;12;3;FALSE
