"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"arahuja";2823;2;0;1;1;2;4;FALSE
"h10r";2832;2;0;16;15;36;30;TRUE
"ronvohra";2841;2;1;1;1;3;0;FALSE
"csytracy";2919;4;0;3;1;3;2;TRUE
"csytracy";2860;1;0;2;1;2;1;TRUE
"RWalecki";2871;1;0;0;0;0;0;FALSE
"RWalecki";2870;0;0;0;0;0;0;FALSE
"chrisfilo";2874;9;0;1;1;1;1;TRUE
"rafacarrascosa";3488;18;5;3;2;38;0;TRUE
"rafacarrascosa";2883;3;0;1;1;2;3;TRUE
"rafacarrascosa";2881;2;0;1;1;1;1;TRUE
"justhalf";3957;11;2;3;3;43;5;TRUE
"justhalf";2923;43;124;18;6;314;115;TRUE
"andosa";4655;7;1;1;2;8306;9787;FALSE
"andosa";2937;29;11;16;6;8853;8666;FALSE
"dhawaljoh";2950;4;0;75;42;2258;1117;TRUE
"y0ast";4745;6;0;0;0;0;0;FALSE
"y0ast";2956;9;0;0;0;0;0;FALSE
"d42";2978;7;0;0;0;0;0;TRUE
"l00pen";2979;10;0;3;2;7;5;FALSE
"fareshedayati";2984;80;28;81;26;79324;15054;FALSE
"naught101";2996;48;38;39;9;589;7;FALSE
"danstowell";2999;5;0;1;7;8;8;FALSE
"dougvk";3060;0;0;0;0;0;0;FALSE
"raulgarreta";3084;6;8;2;3;115;0;TRUE
"MikhailStartsev";3108;0;0;1;1;1;3;FALSE
"corydolphin";3110;13;0;1;1;63;6;FALSE
"hxu";3113;21;0;2;2;75;47;FALSE
"mrene";3125;2;0;1;1;4;1;FALSE
"t-pfaff";3136;16;0;1;1;2;2;TRUE
"zarch";3155;8;0;3;2;16;0;TRUE
"filthysocks";3181;3;1;1;2;25;2;FALSE
"filthysocks";3163;11;5;7;2;93;40;FALSE
"aboSamoor";3194;3;19;3;1;48;6;FALSE
"mfeurer";3215;4;0;1;2;8;1;TRUE
"besser82";3229;6;0;1;1;2;1;FALSE
"scharron";4106;7;0;0;0;0;0;TRUE
"scharron";3264;5;2;1;2;31;0;TRUE
"stefanv";3633;4;1;2;1;11;10;TRUE
"stefanv";3279;2;0;1;1;1;1;TRUE
"logicmd";3310;5;0;2;1;1;0;FALSE
"wgyn";3311;3;4;2;1;18;18;TRUE
"afshinrahimi";3329;11;5;0;0;0;0;FALSE
"lmatthieu";3348;6;4;2;2;11;1;TRUE
"robertwb";3352;8;1;2;2;13743;760;TRUE
"chatcannon";3354;4;0;2;2;24;10;FALSE
"yelite";3359;45;44;0;0;0;0;TRUE
"gchers";3422;7;3;2;1;4;0;TRUE
"RolT";3426;14;15;1;130;17030;17424;FALSE
"freud14";3476;4;0;0;0;0;0;FALSE
"jatinshah";3531;8;2;12;3;34;25;TRUE
"jatinshah";3497;18;8;6;3;19;8;TRUE
"jld23";3505;1;0;83;94;2246;973;TRUE
"andaag";3519;2;0;1;1;3;1;TRUE
"jonathanronen";3525;3;0;0;0;0;0;FALSE
"makokal";3532;24;1;2;1;6;2;TRUE
"SamStudio8";3533;4;0;1;1;1;1;TRUE
"kaicheng";3558;13;0;1;1;2;1;TRUE
"Tafkas";3789;21;0;0;0;0;0;TRUE
"Tafkas";3568;7;9;0;0;0;0;TRUE
"kashif";3657;22;11;6;11;41;28;TRUE
"kashif";3583;16;0;76;95;2265;8764;TRUE
"SaurabhJha";3788;10;3;4;3;9;4;TRUE
"SaurabhJha";3784;21;3;2;3;10;1;TRUE
"SaurabhJha";3607;112;162;1;5;231;57;TRUE
"kain88-de";3613;11;12;6;2;48;5;TRUE
"0x0L";4094;5;0;1;5;7453;0;TRUE
"0x0L";3755;7;10;5;2;38;11;TRUE
"0x0L";3675;3;0;1;1;2;2;TRUE
"0x0L";3638;14;0;1;4;157;12;TRUE
"mkneierV";3663;6;0;0;0;0;0;FALSE
"nathanathan";3670;3;0;1;1;1;1;FALSE
"hamiltonkibbe";3677;8;0;1;1;1;1;FALSE
"Qiucode";3679;2;0;0;0;0;0;FALSE
"mrterry";3680;22;24;11;2;182;0;TRUE
"BrianLondon";3708;9;19;1;6;203;21;FALSE
"BrianLondon";3704;0;0;1;1;78;2;FALSE
"MattpSoftware";3706;20;40;15;1;227;195;TRUE
"cocuh";3725;15;0;0;0;0;0;FALSE
"jiayiliu";3733;8;0;15;185;46167;1;FALSE
"staple";3756;20;21;6;3;113;7;TRUE
"agileminor";3759;6;2;5;3;46;4;TRUE
"agileminor";3757;0;0;1;1;6;4;TRUE
"Garrett-R";3760;36;9;3;3;52;7;TRUE
"spitz-dan-l";3767;1;0;41;13;2353;2;FALSE
"origingod";3787;0;0;1;1;1;0;FALSE
"yamaguchiyuto";6692;6;0;0;0;0;0;FALSE
"yamaguchiyuto";3816;1;2;0;0;0;0;FALSE
"nicolamontecchio";3834;4;0;0;0;0;0;TRUE
"Alexander-N";3839;0;0;2;2;34;3;FALSE
"zeppe";3916;5;6;6;7;79;46;TRUE
"zeppe";3901;10;0;2;1;5;1;TRUE
"a4tunado";3911;5;0;2;1;13;7;FALSE
"a4tunado";3909;0;0;1;1;10;7;FALSE
"dfletchermaths";3918;3;1;2;1;7;1;TRUE
"tvarvadoukas";3919;3;1;3;2;40;1;FALSE
