"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"spartan-developer";709;3;0;1;2;5;2;FALSE
"tks2103";714;19;4;3;2;10;7;FALSE
"treyhunner";952;11;0;1;20;160;160;TRUE
"treyhunner";780;2;0;1;18;651;651;TRUE
"treyhunner";715;10;0;1;1;36;0;TRUE
"BigBlueHat";716;11;0;1;1;25;2;FALSE
"laughinghan";719;18;30;15;4;50;0;FALSE
"laughinghan";717;24;5;5;4;66;41;FALSE
"laughinghan";395;15;4;2;2;23;5;FALSE
"subzey";722;7;6;0;0;0;0;FALSE
"SineSwiper";732;8;5;1;2;5;5;FALSE
"jbt";744;13;0;1;1;7;2;FALSE
"rewish";748;35;15;6;2;45;0;FALSE
"flowersinthesand";751;8;0;0;0;0;0;FALSE
"kgn";752;5;0;0;0;0;0;FALSE
"imsky";756;4;0;0;0;0;0;FALSE
"KillerX";757;3;0;0;0;0;0;FALSE
"farmdawgnation";1007;39;15;0;0;0;0;TRUE
"farmdawgnation";764;41;18;0;0;0;0;TRUE
"najamkhn";767;1;0;0;0;0;0;FALSE
"tricknotes";1132;0;0;1;1;3;3;TRUE
"tricknotes";1131;2;0;3;1;6;8;TRUE
"tricknotes";770;1;0;1;1;0;1;TRUE
"MoonScript";789;1;0;1;3;34;6;TRUE
"MoonScript";772;8;6;2;3;37;3;TRUE
"MoonScript";771;4;2;2;2;20;3;TRUE
"culshaw";773;3;0;1;1;20;3;FALSE
"Radagaisus";784;1;0;0;0;0;0;FALSE
"marcelometal";791;3;0;1;1;1;1;FALSE
"ljharb";794;4;0;1;1;5;1;FALSE
"ljharb";179;5;0;1;1;3;1;FALSE
"queequac";996;2;1;3;1;1;1;TRUE
"queequac";800;12;4;1;2;16;3;TRUE
"dvirazulay";806;6;0;0;0;0;0;FALSE
"jefferyto";808;5;16;8;2;42;6;TRUE
"runejuhl";809;3;0;0;0;0;0;FALSE
"uhtred";812;5;0;0;0;0;0;FALSE
"private-face";814;13;6;2;2;71;37;TRUE
"kborchers";824;1;0;1;1;1;1;TRUE
"fat";833;2;0;1;1;5;1;TRUE
"visiongeist";834;7;0;1;2;27;8;FALSE
